,Age
129923,41.0
129924,41.0
129925,42.0
129926,42.0
129927,42.0
129928,43.0
129929,43.0
129930,43.0
129931,43.0
129932,43.0
129933,44.0
129934,44.0
129935,44.0
129936,42.0
129937,42.0
129938,42.0
129939,42.0
129940,42.0
129941,42.0
129942,42.0
129943,42.0
129944,42.0
129945,42.0
129946,42.0
129947,42.0
129948,42.0
129949,42.0
129950,42.0
129951,42.0
129952,28.0
129953,28.0
129954,28.0
129955,28.0
129956,28.0
129957,28.0
129958,28.0
129959,28.0
129960,36.0
129961,36.0
129962,36.0
129963,37.0
129964,37.0
129965,37.0
129966,37.0
129967,37.0
129968,41.0
129969,41.0
129970,41.0
129971,41.0
129972,41.0
129973,41.0
129974,41.0
129975,41.0
129976,31.0
129977,31.0
129978,31.0
129979,31.0
129980,31.0
129981,31.0
129982,31.0
129983,31.0
129984,25.0
129985,25.0
129986,25.0
129987,26.0
129988,26.0
129989,26.0
129990,26.0
129991,26.0
129992,51.0
129993,51.0
129994,51.0
129995,51.0
129996,51.0
129997,52.0
129998,52.0
129999,52.0
130000,39.0
130001,39.0
130002,39.0
130003,39.0
130004,39.0
130005,39.0
130006,39.0
130007,39.0
130008,20.0
130009,20.0
130010,20.0
130011,20.0
130012,20.0
130013,20.0
130014,20.0
130015,20.0
130016,20.0
130017,20.0
130018,20.0
130019,20.0
130020,20.0
130021,20.0
130022,20.0
130023,20.0
130024,43.0
130025,43.0
130026,43.0
130027,43.0
130028,43.0
130029,43.0
130030,43.0
130031,43.0
130032,33.0
130033,33.0
130034,33.0
130035,33.0
130036,33.0
130037,33.0
130038,33.0
130039,33.0
130040,45.0
130041,45.0
130042,45.0
130043,45.0
130044,46.0
130045,46.0
130046,46.0
130047,46.0
130048,22.0
130049,23.0
130050,23.0
130051,23.0
130052,23.0
130053,23.0
130054,23.0
130055,23.0
130056,35.0
130057,35.0
130058,35.0
130059,35.0
130060,35.0
130061,35.0
130062,35.0
130063,35.0
130064,24.0
130065,24.0
130066,24.0
130067,24.0
130068,24.0
130069,24.0
130070,24.0
130071,24.0
130072,38.0
130073,38.0
130074,38.0
130075,38.0
130076,38.0
130077,38.0
130078,38.0
130079,38.0
130080,21.0
130081,21.0
130082,21.0
130083,21.0
130084,21.0
130085,21.0
130086,21.0
130087,21.0
130088,46.0
130089,46.0
130090,46.0
130091,46.0
130092,46.0
130093,46.0
130094,46.0
130095,46.0
130096,34.0
130097,34.0
130098,34.0
130099,34.0
130100,34.0
130101,34.0
130102,34.0
130103,34.0
130104,47.0
130105,47.0
130106,47.0
130107,47.0
130108,47.0
130109,47.0
130110,47.0
130111,47.0
130112,46.0
130113,46.0
130114,46.0
130115,46.0
130116,46.0
130117,46.0
130118,46.0
130119,46.0
130120,30.0
130121,30.0
130122,30.0
130123,30.0
130124,30.0
130125,30.0
130126,30.0
130127,30.0
130128,40.0
130129,40.0
130130,40.0
130131,40.0
130132,40.0
130133,40.0
130134,40.0
130135,40.0
130136,19.0
130137,19.0
130138,19.0
130139,19.0
130140,19.0
130141,19.0
130142,19.0
130143,19.0
130144,38.0
130145,38.0
130146,38.0
130147,38.0
130148,38.0
130149,38.0
130150,38.0
130151,38.0
130152,19.0
130153,19.0
130154,19.0
130155,19.0
130156,19.0
130157,19.0
130158,19.0
130159,19.0
130160,31.0
130161,31.0
130162,31.0
130163,31.0
130164,31.0
130165,31.0
130166,31.0
130167,31.0
130168,34.0
130169,34.0
130170,34.0
130171,34.0
130172,34.0
130173,34.0
130174,34.0
130175,34.0
130176,45.0
130177,45.0
130178,45.0
130179,45.0
130180,45.0
130181,45.0
130182,45.0
130183,45.0
130184,19.0
130185,19.0
130186,19.0
130187,19.0
130188,19.0
130189,19.0
130190,19.0
130191,19.0
130192,46.0
130193,46.0
130194,47.0
130195,47.0
130196,47.0
130197,47.0
130198,47.0
130199,47.0
130200,40.0
130201,40.0
130202,40.0
130203,40.0
130204,40.0
130205,40.0
130206,40.0
130207,40.0
130208,40.0
130209,40.0
130210,40.0
130211,40.0
130212,40.0
130213,40.0
130214,40.0
130215,40.0
130216,54.0
130217,54.0
130218,54.0
130219,54.0
130220,54.0
130221,54.0
130222,54.0
130223,54.0
130224,35.0
130225,35.0
130226,35.0
130227,35.0
130228,35.0
130229,35.0
130230,35.0
130231,35.0
130232,24.0
130233,24.0
130234,24.0
130235,24.0
130236,24.0
130237,24.0
130238,24.0
130239,24.0
130240,21.0
130241,21.0
130242,21.0
130243,21.0
130244,21.0
130245,21.0
130246,22.0
130247,22.0
130248,43.0
130249,43.0
130250,43.0
130251,43.0
130252,43.0
130253,44.0
130254,44.0
130255,44.0
130256,34.0
130257,34.0
130258,34.0
130259,34.0
130260,34.0
130261,34.0
130262,34.0
130263,34.0
130264,49.0
130265,49.0
130266,50.0
130267,50.0
130268,50.0
130269,50.0
130270,50.0
130271,50.0
130272,35.0
130273,35.0
130274,35.0
130275,35.0
130276,35.0
130277,35.0
130278,35.0
130279,36.0
130280,19.0
130281,19.0
130282,19.0
130283,19.0
130284,19.0
130285,19.0
130286,19.0
130287,19.0
130288,16.0
130289,16.0
130290,16.0
130291,16.0
130292,16.0
130293,16.0
130294,16.0
130295,16.0
130296,49.0
130297,49.0
130298,50.0
130299,50.0
130300,50.0
130301,50.0
130302,50.0
130303,50.0
130304,27.0
130305,27.0
130306,27.0
130307,27.0
130308,27.0
130309,27.0
130310,27.0
130311,27.0
130312,39.0
130313,39.0
130314,39.0
130315,39.0
130316,39.0
130317,39.0
130318,39.0
130319,39.0
130320,56.0
130321,56.0
130322,56.0
130323,56.0
130324,56.0
130325,56.0
130326,56.0
130327,56.0
130328,28.0
130329,28.0
130330,28.0
130331,28.0
130332,28.0
130333,28.0
130334,29.0
130335,29.0
130336,20.0
130337,20.0
130338,20.0
130339,20.0
130340,20.0
130341,20.0
130342,20.0
130343,20.0
130344,19.0
130345,19.0
130346,19.0
130347,19.0
130348,19.0
130349,19.0
130350,19.0
130351,19.0
130352,36.0
130353,36.0
130354,36.0
130355,36.0
130356,36.0
130357,36.0
130358,36.0
130359,36.0
130360,32.0
130361,32.0
130362,32.0
130363,32.0
130364,32.0
130365,32.0
130366,32.0
130367,32.0
130368,31.0
130369,31.0
130370,31.0
130371,31.0
130372,31.0
130373,31.0
130374,31.0
130375,31.0
130376,37.0
130377,37.0
130378,38.0
130379,38.0
130380,38.0
130381,38.0
130382,38.0
130383,38.0
130384,33.0
130385,33.0
130386,33.0
130387,33.0
130388,33.0
130389,33.0
130390,33.0
130391,33.0
130392,24.0
130393,24.0
130394,24.0
130395,24.0
130396,24.0
130397,24.0
130398,24.0
130399,24.0
130400,14.0
130401,14.0
130402,15.0
130403,15.0
130404,15.0
130405,15.0
130406,15.0
130407,15.0
130408,21.0
130409,21.0
130410,21.0
130411,21.0
130412,21.0
130413,21.0
130414,21.0
130415,21.0
130416,42.0
130417,42.0
130418,42.0
130419,42.0
130420,42.0
130421,42.0
130422,42.0
130423,42.0
130424,20.0
130425,20.0
130426,20.0
130427,20.0
130428,20.0
130429,21.0
130430,21.0
130431,21.0
130432,39.0
130433,39.0
130434,39.0
130435,39.0
130436,39.0
130437,39.0
130438,39.0
130439,39.0
130440,38.0
130441,38.0
130442,39.0
130443,39.0
130444,39.0
130445,39.0
130446,39.0
130447,39.0
130448,54.0
130449,54.0
130450,54.0
130451,54.0
130452,54.0
130453,54.0
130454,54.0
130455,54.0
130456,35.0
130457,36.0
130458,36.0
130459,36.0
130460,36.0
130461,36.0
130462,36.0
130463,36.0
130464,39.0
130465,39.0
130466,39.0
130467,39.0
130468,39.0
130469,39.0
130470,39.0
130471,39.0
130472,53.0
130473,53.0
130474,53.0
130475,53.0
130476,53.0
130477,53.0
130478,53.0
130479,53.0
130480,26.0
130481,26.0
130482,26.0
130483,26.0
130484,26.0
130485,26.0
130486,26.0
130487,26.0
130488,37.0
130489,37.0
130490,37.0
130491,37.0
130492,37.0
130493,37.0
130494,37.0
130495,37.0
130496,30.0
130497,30.0
130498,31.0
130499,31.0
130500,31.0
130501,31.0
130502,31.0
130503,31.0
130504,48.0
130505,48.0
130506,48.0
130507,48.0
130508,48.0
130509,48.0
130510,48.0
130511,48.0
130512,34.0
130513,34.0
130514,34.0
130515,34.0
130516,34.0
130517,34.0
130518,34.0
130519,34.0
130520,26.0
130521,26.0
130522,26.0
130523,26.0
130524,26.0
130525,26.0
130526,26.0
130527,26.0
130528,40.0
130529,40.0
130530,40.0
130531,40.0
130532,40.0
130533,40.0
130534,40.0
130535,40.0
130536,34.0
130537,34.0
130538,34.0
130539,34.0
130540,34.0
130541,34.0
130542,34.0
130543,34.0
130544,53.0
130545,53.0
130546,53.0
130547,53.0
130548,53.0
130549,53.0
130550,53.0
130551,53.0
130552,39.0
130553,39.0
130554,39.0
130555,39.0
130556,39.0
130557,39.0
130558,39.0
130559,39.0
130560,54.0
130561,54.0
130562,54.0
130563,54.0
130564,54.0
130565,54.0
130566,54.0
130567,54.0
130568,46.0
130569,46.0
130570,46.0
130571,46.0
130572,46.0
130573,46.0
130574,46.0
130575,46.0
130576,50.0
130577,50.0
130578,50.0
130579,50.0
130580,50.0
130581,50.0
130582,50.0
130583,50.0
130584,18.0
130585,18.0
130586,18.0
130587,18.0
130588,18.0
130589,18.0
130590,18.0
130591,18.0
130592,37.0
130593,37.0
130594,37.0
130595,37.0
130596,37.0
130597,37.0
130598,37.0
130599,37.0
130600,18.0
130601,18.0
130602,18.0
130603,18.0
130604,18.0
130605,18.0
130606,18.0
130607,18.0
130608,18.0
130609,18.0
130610,18.0
130611,18.0
130612,18.0
130613,18.0
130614,18.0
130615,18.0
130616,39.0
130617,39.0
130618,39.0
130619,39.0
130620,39.0
130621,39.0
130622,39.0
130623,39.0
130624,39.0
130625,39.0
130626,39.0
130627,39.0
130628,39.0
130629,39.0
130630,39.0
130631,39.0
130632,21.0
130633,21.0
130634,21.0
130635,21.0
130636,21.0
130637,21.0
130638,21.0
130639,21.0
130640,25.0
130641,25.0
130642,25.0
130643,25.0
130644,25.0
130645,25.0
130646,25.0
130647,25.0
130648,36.0
130649,36.0
130650,36.0
130651,36.0
130652,36.0
130653,36.0
130654,36.0
130655,36.0
130656,43.0
130657,44.0
130658,44.0
130659,44.0
130660,44.0
130661,44.0
130662,44.0
130663,44.0
130664,20.0
130665,20.0
130666,20.0
130667,20.0
130668,20.0
130669,20.0
130670,20.0
130671,20.0
130672,38.0
130673,38.0
130674,38.0
130675,38.0
130676,38.0
130677,38.0
130678,38.0
130679,38.0
130680,15.0
130681,15.0
130682,15.0
130683,15.0
130684,15.0
130685,15.0
130686,15.0
130687,15.0
130688,29.0
130689,29.0
130690,29.0
130691,29.0
130692,29.0
130693,29.0
130694,29.0
130695,29.0
130696,37.0
130697,37.0
130698,37.0
130699,37.0
130700,37.0
130701,37.0
130702,37.0
130703,38.0
130704,36.0
130705,36.0
130706,36.0
130707,36.0
130708,36.0
130709,36.0
130710,36.0
130711,36.0
130712,34.0
130713,34.0
130714,34.0
130715,34.0
130716,34.0
130717,34.0
130718,34.0
130719,34.0
130720,31.0
130721,31.0
130722,31.0
130723,31.0
130724,31.0
130725,31.0
130726,31.0
130727,31.0
130728,53.0
130729,53.0
130730,53.0
130731,53.0
130732,53.0
130733,53.0
130734,53.0
130735,53.0
130736,51.0
130737,51.0
130738,51.0
130739,51.0
130740,51.0
130741,51.0
130742,51.0
130743,51.0
130744,26.0
130745,26.0
130746,26.0
130747,26.0
130748,26.0
130749,26.0
130750,26.0
130751,26.0
130752,50.0
130753,50.0
130754,50.0
130755,50.0
130756,50.0
130757,50.0
130758,50.0
130759,50.0
130760,34.0
130761,34.0
130762,34.0
130763,34.0
130764,34.0
130765,34.0
130766,34.0
130767,34.0
130768,27.0
130769,27.0
130770,27.0
130771,27.0
130772,27.0
130773,27.0
130774,27.0
130775,27.0
130776,38.0
130777,38.0
130778,38.0
130779,38.0
130780,38.0
130781,38.0
130782,38.0
130783,38.0
130784,51.0
130785,51.0
130786,51.0
130787,51.0
130788,51.0
130789,51.0
130790,51.0
130791,51.0
130792,32.0
130793,32.0
130794,32.0
130795,32.0
130796,32.0
130797,32.0
130798,32.0
130799,32.0
130800,43.0
130801,43.0
130802,43.0
130803,43.0
130804,43.0
130805,43.0
130806,43.0
130807,43.0
130808,24.0
130809,24.0
130810,24.0
130811,24.0
130812,24.0
130813,24.0
130814,24.0
130815,24.0
130816,48.0
130817,48.0
130818,48.0
130819,48.0
130820,48.0
130821,48.0
130822,48.0
130823,48.0
130824,15.0
130825,15.0
130826,15.0
130827,15.0
130828,15.0
130829,15.0
130830,15.0
130831,15.0
130832,48.0
130833,48.0
130834,48.0
130835,48.0
130836,48.0
130837,48.0
130838,48.0
130839,48.0
130840,37.0
130841,37.0
130842,37.0
130843,37.0
130844,37.0
130845,37.0
130846,37.0
130847,37.0
130848,25.0
130849,25.0
130850,25.0
130851,25.0
130852,25.0
130853,25.0
130854,25.0
130855,25.0
130856,48.0
130857,48.0
130858,49.0
130859,49.0
130860,49.0
130861,49.0
130862,49.0
130863,49.0
130864,29.0
130865,29.0
130866,29.0
130867,29.0
130868,29.0
130869,29.0
130870,29.0
130871,30.0
130872,20.0
130873,20.0
130874,20.0
130875,20.0
130876,20.0
130877,20.0
130878,20.0
130879,20.0
130880,32.0
130881,33.0
130882,33.0
130883,33.0
130884,33.0
130885,33.0
130886,33.0
130887,33.0
130888,25.0
130889,25.0
130890,25.0
130891,25.0
130892,25.0
130893,25.0
130894,25.0
130895,25.0
130896,21.0
130897,21.0
130898,21.0
130899,21.0
130900,21.0
130901,21.0
130902,21.0
130903,21.0
130904,43.0
130905,43.0
130906,43.0
130907,43.0
130908,43.0
130909,43.0
130910,43.0
130911,43.0
130912,20.0
130913,20.0
130914,20.0
130915,20.0
130916,20.0
130917,20.0
130918,20.0
130919,20.0
130920,32.0
130921,32.0
130922,32.0
130923,32.0
130924,32.0
130925,32.0
130926,32.0
130927,32.0
130928,34.0
130929,34.0
130930,34.0
130931,34.0
130932,34.0
130933,34.0
130934,34.0
130935,34.0
130936,39.0
130937,39.0
130938,39.0
130939,39.0
130940,39.0
130941,39.0
130942,39.0
130943,39.0
130944,36.0
130945,36.0
130946,36.0
130947,36.0
130948,36.0
130949,36.0
130950,36.0
130951,36.0
130952,33.0
130953,33.0
130954,33.0
130955,33.0
130956,33.0
130957,33.0
130958,33.0
130959,33.0
130960,30.0
130961,30.0
130962,30.0
130963,30.0
130964,30.0
130965,30.0
130966,30.0
130967,30.0
130968,45.0
130969,46.0
130970,46.0
130971,46.0
130972,46.0
130973,46.0
130974,46.0
130975,46.0
130976,20.0
130977,20.0
130978,20.0
130979,20.0
130980,20.0
130981,20.0
130982,20.0
130983,20.0
130984,43.0
130985,43.0
130986,43.0
130987,43.0
130988,43.0
130989,43.0
130990,43.0
130991,43.0
130992,36.0
130993,37.0
130994,37.0
130995,37.0
130996,37.0
130997,37.0
130998,37.0
130999,37.0
131000,34.0
131001,34.0
131002,34.0
131003,34.0
131004,34.0
131005,34.0
131006,34.0
131007,34.0
131008,18.0
131009,18.0
131010,18.0
131011,18.0
131012,18.0
131013,18.0
131014,18.0
131015,18.0
131016,27.0
131017,27.0
131018,27.0
131019,27.0
131020,27.0
131021,27.0
131022,27.0
131023,27.0
131024,31.0
131025,31.0
131026,31.0
131027,31.0
131028,31.0
131029,31.0
131030,32.0
131031,32.0
131032,19.0
131033,19.0
131034,19.0
131035,19.0
131036,19.0
131037,19.0
131038,19.0
131039,19.0
131040,23.0
131041,23.0
131042,23.0
131043,23.0
131044,23.0
131045,23.0
131046,23.0
131047,23.0
131048,45.0
131049,45.0
131050,45.0
131051,45.0
131052,45.0
131053,45.0
131054,45.0
131055,45.0
131056,55.0
131057,56.0
131058,56.0
131059,56.0
131060,56.0
131061,56.0
131062,56.0
131063,56.0
131064,54.0
131065,54.0
131066,54.0
131067,54.0
131068,54.0
131069,54.0
131070,54.0
131071,55.0
131072,40.0
131073,40.0
131074,40.0
131075,40.0
131076,40.0
131077,40.0
131078,40.0
131079,40.0
131080,28.0
131081,28.0
131082,28.0
131083,28.0
131084,28.0
131085,28.0
131086,28.0
131087,28.0
131088,35.0
131089,35.0
131090,35.0
131091,35.0
131092,35.0
131093,35.0
131094,35.0
131095,35.0
131096,53.0
131097,53.0
131098,53.0
131099,53.0
131100,53.0
131101,53.0
131102,53.0
131103,53.0
131104,25.0
131105,25.0
131106,25.0
131107,25.0
131108,25.0
131109,25.0
131110,25.0
131111,25.0
131112,40.0
131113,40.0
131114,40.0
131115,40.0
131116,40.0
131117,40.0
131118,40.0
131119,40.0
131120,15.0
131121,15.0
131122,15.0
131123,15.0
131124,15.0
131125,15.0
131126,15.0
131127,15.0
131128,19.0
131129,19.0
131130,19.0
131131,19.0
131132,19.0
131133,19.0
131134,19.0
131135,19.0
131136,45.0
131137,45.0
131138,45.0
131139,46.0
131140,46.0
131141,46.0
131142,46.0
131143,46.0
131144,28.0
131145,28.0
131146,28.0
131147,28.0
131148,29.0
131149,29.0
131150,29.0
131151,29.0
131152,25.0
131153,25.0
131154,25.0
131155,25.0
131156,25.0
131157,25.0
131158,25.0
131159,26.0
131160,15.0
131161,15.0
131162,15.0
131163,15.0
131164,15.0
131165,15.0
131166,15.0
131167,15.0
131168,32.0
131169,32.0
131170,32.0
131171,32.0
131172,32.0
131173,33.0
131174,33.0
131175,33.0
131176,40.0
131177,40.0
131178,40.0
131179,40.0
131180,40.0
131181,40.0
131182,40.0
131183,40.0
131184,29.0
131185,29.0
131186,29.0
131187,29.0
131188,29.0
131189,29.0
131190,29.0
131191,29.0
131192,30.0
131193,30.0
131194,30.0
131195,30.0
131196,30.0
131197,30.0
131198,30.0
131199,30.0
131200,29.0
131201,29.0
131202,29.0
131203,29.0
131204,29.0
131205,29.0
131206,29.0
131207,29.0
131208,47.0
131209,47.0
131210,47.0
131211,47.0
131212,47.0
131213,47.0
131214,48.0
131215,48.0
131216,16.0
131217,16.0
131218,16.0
131219,16.0
131220,16.0
131221,16.0
131222,17.0
131223,17.0
131224,26.0
131225,26.0
131226,26.0
131227,26.0
131228,26.0
131229,26.0
131230,26.0
131231,26.0
131232,36.0
131233,36.0
131234,36.0
131235,36.0
131236,36.0
131237,36.0
131238,36.0
131239,36.0
131240,29.0
131241,29.0
131242,29.0
131243,29.0
131244,29.0
131245,29.0
131246,29.0
131247,29.0
131248,27.0
131249,27.0
131250,27.0
131251,27.0
131252,27.0
131253,27.0
131254,27.0
131255,27.0
131256,29.0
131257,29.0
131258,29.0
131259,29.0
131260,29.0
131261,29.0
131262,29.0
131263,29.0
131264,19.0
131265,19.0
131266,19.0
131267,19.0
131268,19.0
131269,19.0
131270,19.0
131271,19.0
131272,45.0
131273,45.0
131274,45.0
131275,45.0
131276,45.0
131277,45.0
131278,45.0
131279,46.0
131280,52.0
131281,52.0
131282,52.0
131283,52.0
131284,52.0
131285,52.0
131286,52.0
131287,52.0
131288,44.0
131289,44.0
131290,44.0
131291,44.0
131292,44.0
131293,44.0
131294,44.0
131295,44.0
131296,47.0
131297,47.0
131298,47.0
131299,47.0
131300,47.0
131301,47.0
131302,47.0
131303,47.0
131304,21.0
131305,21.0
131306,21.0
131307,21.0
131308,21.0
131309,21.0
131310,21.0
131311,21.0
131312,35.0
131313,35.0
131314,35.0
131315,35.0
131316,35.0
131317,35.0
131318,35.0
131319,35.0
131320,34.0
131321,34.0
131322,34.0
131323,34.0
131324,34.0
131325,34.0
131326,34.0
131327,34.0
131328,29.0
131329,29.0
131330,29.0
131331,29.0
131332,29.0
131333,29.0
131334,29.0
131335,30.0
131336,22.0
131337,22.0
131338,22.0
131339,22.0
131340,22.0
131341,23.0
131342,23.0
131343,23.0
131344,44.0
131345,44.0
131346,45.0
131347,45.0
131348,45.0
131349,45.0
131350,45.0
131351,45.0
131352,21.0
131353,21.0
131354,21.0
131355,21.0
131356,21.0
131357,22.0
131358,22.0
131359,22.0
131360,44.0
131361,44.0
131362,44.0
131363,44.0
131364,44.0
131365,44.0
131366,44.0
131367,44.0
131368,37.0
131369,37.0
131370,37.0
131371,37.0
131372,37.0
131373,38.0
131374,38.0
131375,38.0
131376,20.0
131377,20.0
131378,21.0
131379,21.0
131380,21.0
131381,21.0
131382,21.0
131383,21.0
131384,29.0
131385,29.0
