,Amount_invested_monthly
118647,139.4208474
118648,33.60223966
118649,33.60223966
118650,33.60223966
118651,33.60223966
118652,33.60223966
118653,33.60223966
118654,33.60223966
118655,33.60223966
118656,41.95497164
118657,41.95497164
118658,41.95497164
118659,41.95497164
118660,41.95497164
118661,41.95497164
118662,41.95497164
118663,41.95497164
118664,328.9810978
118665,175.0839279
118666,134.0872603
118667,611.7673934
118668,189.3851232
118669,195.3737625
118670,190.706737
118671,683.6753545
118672,68.93129886
118673,121.3626305
118674,49.91103932
118675,141.1504829
118676,46.76629129
118677,22.39427205
118678,24.57633991
118679,39.1872576
118680,158.9595207
118681,177.611507
118682,172.7583837
118683,65.20600856
118684,101.081182
118685,399.0291275
118686,405.2878774
118687,121.0071191
118688,52.89472328
118689,52.89472328
118690,52.89472328
118691,52.89472328
118692,52.89472328
118693,52.89472328
118694,52.89472328
118695,52.89472328
118696,49.70201967
118697,49.70201967
118698,49.70201967
118699,49.70201967
118700,49.70201967
118701,49.70201967
118702,49.70201967
118703,49.70201967
118704,22.13508597
118705,22.13508597
118706,22.13508597
118707,22.13508597
118708,22.13508597
118709,22.13508597
118710,22.13508597
118711,22.13508597
118712,458.120078
118713,30.83464027
118714,173.3025886
118715,198.9232097
118716,173.2404259
118717,255.8221793
118718,33.30440216
118719,196.0132984
118720,34.45210616
118721,34.45210616
118722,34.45210616
118723,34.45210616
118724,34.45210616
118725,34.45210616
118726,34.45210616
118727,34.45210616
118728,98.46923955
118729,98.46923955
118730,98.46923955
118731,98.46923955
118732,98.46923955
118733,98.46923955
118734,98.46923955
118735,98.46923955
118736,679.7888154
118737,170.0734677
118738,666.2838769
118739,197.085508
118740,675.9938539
118741,113.3899072
118742,126.0322491
118743,506.0544851
118744,72.52882607
118745,72.52882607
118746,72.52882607
118747,72.52882607
118748,72.52882607
118749,72.52882607
118750,72.52882607
118751,72.52882607
118752,18.64160037
118753,18.64160037
118754,18.64160037
118755,18.64160037
118756,18.64160037
118757,18.64160037
118758,18.64160037
118759,18.64160037
118760,39.85868559
118761,39.85868559
118762,39.85868559
118763,39.85868559
118764,39.85868559
118765,39.85868559
118766,39.85868559
118767,39.85868559
118768,73.17029548
118769,73.17029548
118770,73.17029548
118771,73.17029548
118772,73.17029548
118773,73.17029548
118774,73.17029548
118775,73.17029548
118776,90.45554226
118777,90.45554226
118778,90.45554226
118779,90.45554226
118780,90.45554226
118781,90.45554226
118782,90.45554226
118783,90.45554226
118784,59.54947516
118785,59.54947516
118786,59.54947516
118787,59.54947516
118788,59.54947516
118789,59.54947516
118790,59.54947516
118791,59.54947516
118792,170.0002821
118793,184.2254936
118794,257.0210751
118795,42.54710012
118796,126.199169
118797,213.4671642
118798,314.9379069
118799,71.19937855
118800,23.19186008
118801,23.19186008
118802,23.19186008
118803,23.19186008
118804,23.19186008
118805,23.19186008
118806,23.19186008
118807,23.19186008
118808,338.245663
118809,122.9196523
118810,213.6398773
118811,548.1252056
118812,228.3052321
118813,1233.687878
118814,320.7418032
118815,364.6766652
118816,109.5390119
118817,109.5390119
118818,109.5390119
118819,109.5390119
118820,109.5390119
118821,109.5390119
118822,109.5390119
118823,109.5390119
118824,13.69794724
118825,13.69794724
118826,13.69794724
118827,13.69794724
118828,13.69794724
118829,13.69794724
118830,13.69794724
118831,13.69794724
118832,45.99711898
118833,45.99711898
118834,45.99711898
118835,45.99711898
118836,45.99711898
118837,45.99711898
118838,45.99711898
118839,45.99711898
118840,65.30614475
118841,65.30614475
118842,65.30614475
118843,65.30614475
118844,65.30614475
118845,65.30614475
118846,65.30614475
118847,65.30614475
118848,23.27401472
118849,23.27401472
118850,23.27401472
118851,23.27401472
118852,23.27401472
118853,23.27401472
118854,23.27401472
118855,23.27401472
118856,32.17298064
118857,32.17298064
118858,32.17298064
118859,32.17298064
118860,32.17298064
118861,32.17298064
118862,32.17298064
118863,32.17298064
118864,18.1543856
118865,18.1543856
118866,18.1543856
118867,18.1543856
118868,18.1543856
118869,18.1543856
118870,18.1543856
118871,18.1543856
118872,46.94112303
118873,117.5670656
118874,252.6234773
118875,186.3096099
118876,119.9349906
118877,42.88484006
118878,131.8777885
118879,105.0389493
118880,77.55607483
118881,77.55607483
118882,77.55607483
118883,77.55607483
118884,77.55607483
118885,77.55607483
118886,77.55607483
118887,77.55607483
118888,436.2645533
118889,189.1195512
118890,167.8666578
118891,115.6071941
118892,144.5408205
118893,47.06185989
118894,72.9003178
118895,445.6060469
118896,50.12737272
118897,50.12737272
118898,50.12737272
118899,50.12737272
118900,50.12737272
118901,50.12737272
118902,50.12737272
118903,50.12737272
118904,11.84065793
118905,11.84065793
118906,11.84065793
118907,11.84065793
118908,11.84065793
118909,11.84065793
118910,11.84065793
118911,11.84065793
118912,118.9037519
118913,135.4195674
118914,31.15149106
118915,153.5432915
118916,94.56223846
118917,180.0925142
118918,41.03764213
118919,105.0962191
118920,102.0098781
118921,102.0098781
118922,102.0098781
118923,102.0098781
118924,102.0098781
118925,102.0098781
118926,102.0098781
118927,102.0098781
118928,13.02386656
118929,13.02386656
118930,13.02386656
118931,13.02386656
118932,13.02386656
118933,13.02386656
118934,13.02386656
118935,13.02386656
118936,93.86094812
118937,121.5509561
118938,58.53032247
118939,167.0988631
118940,51.19329258
118941,41.93667294
118942,97.59340991
118943,62.60592813
118944,19.54424947
118945,19.54424947
118946,19.54424947
118947,19.54424947
118948,19.54424947
118949,19.54424947
118950,19.54424947
118951,19.54424947
118952,18.45222025
118953,18.45222025
118954,18.45222025
118955,18.45222025
118956,18.45222025
118957,18.45222025
118958,18.45222025
118959,18.45222025
118960,519.1538291
118961,449.0763763
118962,1000.404608
118963,472.9746104
118964,132.9251937
118965,420.2972747
118966,656.7100173
118967,517.640889
118968,28.14983182
118969,28.14983182
118970,28.14983182
118971,28.14983182
118972,28.14983182
118973,28.14983182
118974,28.14983182
118975,28.14983182
118976,30.30292531
118977,30.30292531
118978,30.30292531
118979,30.30292531
118980,30.30292531
118981,30.30292531
118982,30.30292531
118983,30.30292531
118984,12.72093923
118985,12.72093923
118986,12.72093923
118987,12.72093923
118988,12.72093923
118989,12.72093923
118990,12.72093923
118991,12.72093923
118992,17.11905933
118993,17.11905933
118994,17.11905933
118995,17.11905933
118996,17.11905933
118997,17.11905933
118998,17.11905933
118999,17.11905933
119000,239.0223707
119001,171.6999422
119002,72.16049998
119003,86.92263285
119004,290.605059
119005,175.4300494
119006,95.13589381
119007,126.092538
119008,81.87784545
119009,81.87784545
119010,81.87784545
119011,81.87784545
119012,81.87784545
119013,81.87784545
119014,81.87784545
119015,81.87784545
119016,45.24010079
119017,45.24010079
119018,45.24010079
119019,45.24010079
119020,45.24010079
119021,45.24010079
119022,45.24010079
119023,45.24010079
119024,40.55545071
119025,40.55545071
119026,40.55545071
119027,40.55545071
119028,40.55545071
119029,40.55545071
119030,40.55545071
119031,40.55545071
119032,211.2408391
119033,511.9810387
119034,332.4553641
119035,101.7675599
119036,247.8161902
119037,110.5938986
119038,430.318346
119039,372.6135524
119040,59.67481649
119041,59.67481649
119042,59.67481649
119043,59.67481649
119044,59.67481649
119045,59.67481649
119046,59.67481649
119047,59.67481649
119048,26.95320873
119049,90.28342771
119050,50.22830931
119051,42.00324583
119052,94.62123458
119053,61.82991856
119054,32.59717442
119055,82.85050111
119056,74.74357145
119057,317.9998913
119058,286.1061534
119059,195.4663156
119060,456.1048824
119061,241.6605775
119062,68.43486414
119063,380.9734832
119064,19.01959061
119065,19.01959061
119066,19.01959061
119067,19.01959061
119068,19.01959061
119069,19.01959061
119070,19.01959061
119071,19.01959061
119072,170.2180985
119073,547.5152477
119074,186.5939308
119075,92.33921752
119076,378.6414865
119077,167.5065179
119078,145.044681
119079,104.9865235
119080,26.77066406
119081,26.77066406
119082,26.77066406
119083,26.77066406
119084,26.77066406
119085,26.77066406
119086,26.77066406
119087,26.77066406
119088,41.60898941
119089,41.60898941
119090,41.60898941
119091,41.60898941
119092,41.60898941
119093,41.60898941
119094,41.60898941
119095,41.60898941
119096,0.0
119097,0.0
119098,0.0
119099,0.0
119100,0.0
119101,0.0
119102,0.0
119103,0.0
119104,99.95223246
119105,65.32911638
119106,42.56351032
119107,103.1180266
119108,39.66231021
119109,63.59580035
119110,19.58652546
119111,31.00677615
119112,48.36019035
119113,48.36019035
119114,48.36019035
119115,48.36019035
119116,48.36019035
119117,48.36019035
119118,48.36019035
119119,48.36019035
119120,80.76108955
119121,80.76108955
119122,80.76108955
119123,80.76108955
119124,80.76108955
119125,80.76108955
119126,80.76108955
119127,80.76108955
119128,801.8368914
119129,1331.865759
119130,422.0120159
119131,261.6415162
119132,526.5420565
119133,1310.692358
119134,149.3172954
119135,324.5078292
119136,60.45698635
119137,60.45698635
119138,60.45698635
119139,60.45698635
119140,60.45698635
119141,60.45698635
119142,60.45698635
119143,60.45698635
119144,218.0094456
119145,218.0094456
119146,218.0094456
119147,218.0094456
119148,218.0094456
119149,218.0094456
119150,218.0094456
119151,218.0094456
119152,33.65276124
119153,33.65276124
119154,33.65276124
119155,33.65276124
119156,33.65276124
119157,33.65276124
119158,33.65276124
119159,33.65276124
119160,290.6169335
119161,30.43236235
119162,88.16121562
119163,82.53912834
119164,59.45612281
119165,150.0389073
119166,37.30968942
119167,85.68416843
119168,97.08949054
119169,83.17444658
119170,84.61802367
119171,76.13843266
119172,12.09703621
119173,32.23110025
119174,90.27393218
119175,76.38198559
119176,68.47047151
119177,68.47047151
119178,68.47047151
119179,68.47047151
119180,68.47047151
119181,68.47047151
119182,68.47047151
119183,68.47047151
119184,102.9814908
119185,108.3434848
119186,54.07022113
119187,209.8355626
119188,150.6360108
119189,201.1397173
119190,167.2745808
119191,130.7563024
119192,144.0017249
119193,64.14184669
119194,83.32304654
119195,110.8784716
119196,14.44198014
119197,58.8591977
119198,49.09403154
119199,133.9683811
119200,100.3107542
119201,74.16491697
119202,91.92664387
119203,76.28649145
119204,208.9754254
119205,76.68210249
119206,138.5320058
119207,52.39891084
119208,121.7054234
119209,121.7054234
119210,121.7054234
119211,121.7054234
119212,121.7054234
119213,121.7054234
119214,121.7054234
119215,121.7054234
119216,37.31552653
119217,261.5602763
119218,150.3175337
119219,254.912958
119220,181.2445193
119221,69.66477937
119222,269.2655732
119223,81.08513738
119224,79.27128257
119225,79.27128257
119226,79.27128257
119227,79.27128257
119228,79.27128257
119229,79.27128257
119230,79.27128257
119231,79.27128257
119232,150.5976673
119233,105.1994188
119234,116.0439293
119235,104.3415087
119236,198.0849784
119237,273.8102105
119238,137.7229112
119239,131.2954131
119240,164.1272016
119241,1299.16644
119242,463.6054882
119243,241.4232228
119244,900.2980348
119245,1442.761937
119246,941.5619438
119247,290.0053472
119248,71.96989844
119249,127.8551354
119250,245.9947912
119251,213.5258006
119252,313.5294462
119253,223.6118257
119254,75.06673482
119255,53.78494094
119256,811.616027
119257,361.1790886
119258,149.1885897
119259,325.6985114
119260,1390.294803
119261,206.8256943
119262,962.8239624
119263,262.9737172
119264,31.32749379
119265,31.32749379
119266,31.32749379
119267,31.32749379
119268,31.32749379
119269,31.32749379
119270,31.32749379
119271,31.32749379
119272,165.2335973
119273,74.18888683
119274,56.69368885
119275,155.0178986
119276,35.18024321
119277,121.4382487
119278,63.91217895
119279,19.56010689
119280,122.9268302
119281,122.9268302
119282,122.9268302
119283,122.9268302
119284,122.9268302
119285,122.9268302
119286,122.9268302
119287,122.9268302
119288,384.8469097
119289,951.4386067
119290,83.96614529
119291,369.5716425
119292,577.165676
119293,569.330025
119294,451.5479464
119295,667.4800585
119296,55.36283859
119297,244.2812647
119298,90.96750968
119299,32.82939457
119300,348.529374
119301,105.3910013
119302,107.3428117
119303,196.8759489
119304,136.2313118
119305,62.61204425
119306,68.50004998
119307,26.75276786
119308,108.1666217
119309,40.54060803
119310,163.3261292
119311,86.12193884
119312,98.08079703
119313,98.08079703
119314,98.08079703
119315,98.08079703
119316,98.08079703
119317,98.08079703
119318,98.08079703
119319,98.08079703
119320,14.93112858
119321,14.93112858
119322,14.93112858
119323,14.93112858
119324,14.93112858
119325,14.93112858
119326,14.93112858
119327,14.93112858
119328,408.0923375
119329,507.4660415
119330,128.3655266
119331,652.4745116
119332,81.8847564
119333,301.2371593
119334,73.17709319
119335,459.8733701
119336,49.95179683
119337,49.95179683
119338,49.95179683
119339,49.95179683
119340,49.95179683
119341,49.95179683
119342,49.95179683
119343,49.95179683
119344,53.03850028
119345,53.03850028
119346,53.03850028
119347,53.03850028
119348,53.03850028
119349,53.03850028
119350,53.03850028
119351,53.03850028
119352,52.15618105
119353,37.53063957
119354,363.8468498
119355,568.4239081
119356,115.1932137
119357,414.7087003
119358,109.070541
