,Changed_Credit_Limit
146074,27.61
146075,27.61
146076,27.61
146077,27.61
146078,27.61
146079,27.61
146080,6.93
146081,6.93
146082,0.93
146083,5.93
146084,6.93
146085,6.93
146086,6.93
146087,11.93
146088,8.7
146089,8.7
146090,8.7
146091,10.7
146092,8.7
146093,8.7
146094,8.7
146095,8.7
146096,9.63
146097,9.63
146098,9.63
146099,9.63
146100,9.63
146101,12.63
146102,9.63
146103,9.63
146104,25.64
146105,25.64
146106,25.64
146107,25.64
146108,25.64
146109,25.64
146110,20.64
146111,25.64
146112,8.4
146113,8.4
146114,8.4
146115,8.4
146116,8.4
146117,8.4
146118,8.4
146119,8.4
146120,10.35
146121,10.35
146122,10.35
146123,10.35
146124,10.35
146125,10.35
146126,10.35
146127,10.35
146128,20.08
146129,18.08
146130,25.08
146131,18.08
146132,18.08
146133,18.08
146134,12.08
146135,18.08
146136,6.14
146137,1.14
146138,6.14
146139,6.14
146140,6.14
146141,6.14
146142,6.14
146143,6.14
146144,11.44
146145,11.44
146146,11.44
146147,11.44
146148,11.44
146149,11.44
146150,11.44
146151,9.44
146152,11.92
146153,11.92
146154,11.92
146155,11.92
146156,4.92
146157,11.92
146158,6.92
146159,11.92
146160,1.54
146161,1.54
146162,1.54
146163,1.54
146164,1.54
146165,1.54
146166,1.54
146167,1.54
146168,10.84
146169,10.84
146170,10.84
146171,10.84
146172,10.84
146173,5.84
146174,10.84
146175,10.84
146176,6.55
146177,12.55
146178,6.55
146179,6.55
146180,6.55
146181,6.55
146182,13.55
146183,12.55
146184,3.51
146185,3.51
146186,3.51
146187,3.51
146188,3.51
146189,3.51
146190,3.51
146191,3.51
146192,7.75
146193,7.75
146194,7.75
146195,7.75
146196,7.75
146197,7.75
146198,7.75
146199,7.75
146200,13.43
146201,7.43
146202,13.43
146203,13.43
146204,13.43
146205,13.43
146206,20.43
146207,13.43
146208,7.85
146209,7.85
146210,7.85
146211,7.85
146212,7.85
146213,7.85
146214,7.85
146215,7.85
146216,16.72
146217,16.72
146218,16.72
146219,9.72
146220,16.72
146221,16.72
146222,16.72
146223,16.72
146224,5.82
146225,5.82
146226,5.82
146227,5.82
146228,5.82
146229,5.82
146230,5.82
146231,3.82
146232,11.43
146233,11.43
146234,11.43
146235,12.43
146236,11.43
146237,11.43
146238,11.43
146239,11.43
146240,5.51
146241,5.51
146242,5.51
146243,2.51
146244,5.51
146245,5.51
146246,5.51
146247,5.51
146248,25.97
146249,25.97
146250,25.97
146251,25.97
146252,25.97
146253,25.97
146254,25.97
146255,25.97
146256,8.1
146257,14.1
146258,8.1
146259,8.1
146260,8.1
146261,8.1
146262,8.1
146263,5.1
146264,6.86
146265,6.86
146266,6.86
146267,6.86
146268,1.86
146269,6.86
146270,6.86
146271,6.86
146272,7.6
146273,4.6
146274,4.6
146275,4.6
146276,4.6
146277,4.6
146278,4.6
146279,4.6
146280,0.57
146281,0.57
146282,0.57
146283,0.57
146284,0.57
146285,0.57
146286,0.57
146287,0.57
146288,12.6
146289,12.6
146290,12.6
146291,12.6
146292,12.6
146293,12.6
146294,12.6
146295,6.6
146296,13.44
146297,11.44
146298,16.44
146299,16.44
146300,16.44
146301,16.44
146302,16.44
146303,16.44
146304,11.95
146305,11.95
146306,17.95
146307,11.95
146308,11.95
146309,11.95
146310,11.95
146311,11.95
146312,3.06
146313,3.06
146314,3.06
146315,3.06
146316,3.06
146317,3.06
146318,3.06
146319,3.06
146320,19.22
146321,19.22
146322,19.22
146323,19.22
146324,19.22
146325,19.22
146326,19.22
146327,19.22
146328,11.29
146329,11.29
146330,11.29
146331,10.29
146332,15.29
146333,4.29
146334,11.29
146335,18.29
146336,12.81
146337,12.81
146338,12.81
146339,12.81
146340,12.81
146341,12.81
146342,12.81
146343,12.81
146344,11.52
146345,11.52
146346,11.52
146347,11.52
146348,11.52
146349,11.52
146350,11.52
146351,11.52
146352,16.05
146353,16.05
146354,16.05
146355,16.05
146356,15.05
146357,16.05
146358,18.05
146359,16.05
146360,17.3
146361,17.3
146362,17.3
146363,17.3
146364,17.3
146365,17.3
146366,17.3
146367,17.3
146368,2.64
146369,2.64
146370,2.64
146371,2.64
146372,2.64
146373,4.64
146374,2.64
146375,2.64
146376,20.75
146377,20.75
146378,20.75
146379,16.75
146380,20.75
146381,22.75
146382,20.75
146383,26.75
146384,10.93
146385,10.93
146386,10.93
146387,10.93
146388,10.93
146389,10.93
146390,10.93
146391,10.93
146392,11.82
146393,11.82
146394,11.82
146395,11.82
146396,11.82
146397,11.82
146398,11.82
146399,17.82
146400,15.52
146401,15.52
146402,15.52
146403,15.52
146404,11.52
146405,15.52
146406,15.52
146407,15.52
146408,11.41
146409,11.41
146410,11.41
146411,11.41
146412,11.41
146413,11.41
146414,11.41
146415,11.41
146416,23.53
146417,23.53
146418,16.53
146419,16.53
146420,16.53
146421,16.53
146422,16.53
146423,16.53
146424,17.12
146425,12.12
146426,12.12
146427,12.12
146428,12.12
146429,12.12
146430,9.12
146431,12.12
146432,2.75
146433,1.75
146434,2.75
146435,2.75
146436,9.75
146437,2.75
146438,2.75
146439,2.75
146440,13.67
146441,15.67
146442,15.67
146443,15.67
146444,15.67
146445,15.67
146446,22.67
146447,15.67
146448,3.94
146449,3.94
146450,3.94
146451,3.94
146452,3.94
146453,3.94
146454,3.94
146455,3.94
146456,1.61
146457,1.61
146458,1.61
146459,1.61
146460,1.61
146461,1.61
146462,1.61
146463,1.61
146464,2.99
146465,2.99
146466,2.99
146467,2.99
146468,2.99
146469,2.99
146470,2.99
146471,2.99
146472,6.03
146473,6.03
146474,6.03
146475,6.03
146476,6.03
146477,6.03
146478,6.03
146479,6.03
146480,6.94
146481,6.94
146482,6.94
146483,6.94
146484,6.94
146485,6.94
146486,6.94
146487,6.94
146488,3.0
146489,3.0
146490,3.0
146491,3.0
146492,3.0
146493,3.0
146494,3.0
146495,3.0
146496,15.6
146497,15.6
146498,15.6
146499,15.6
146500,9.6
146501,15.6
146502,15.6
146503,15.6
146504,6.74
146505,6.74
146506,6.74
146507,6.74
146508,6.74
146509,6.74
146510,6.74
146511,6.74
146512,16.09
146513,16.09
146514,16.09
146515,16.09
146516,16.09
146517,9.09
146518,16.09
146519,9.09
146520,1.79
146521,1.79
146522,1.79
146523,1.79
146524,1.79
146525,1.79
146526,1.79
146527,1.79
146528,13.0
146529,10.0
146530,10.0
146531,10.0
146532,10.0
146533,10.0
146534,10.0
146535,10.0
146536,10.32
146537,10.32
146538,10.32
146539,10.32
146540,10.32
146541,10.32
146542,10.32
146543,10.32
146544,19.04
146545,12.04
146546,19.04
146547,19.04
146548,19.04
146549,19.04
146550,19.04
146551,19.04
146552,19.8
146553,19.8
146554,19.8
146555,19.8
146556,19.8
146557,19.8
146558,19.8
146559,19.8
146560,2.02
146561,2.02
146562,2.02
146563,2.02
146564,2.02
146565,2.02
146566,2.02
146567,2.02
146568,0.89
146569,0.89
146570,0.89
146571,0.89
146572,0.89
146573,0.89
146574,0.89
146575,0.89
146576,19.08
146577,19.08
146578,19.08
146579,21.08
146580,19.08
146581,19.08
146582,19.08
146583,19.08
146584,29.51
146585,29.51
146586,29.51
146587,29.51
146588,25.51
146589,29.51
146590,29.51
146591,29.51
146592,6.84
146593,6.84
146594,6.84
146595,6.84
146596,6.84
146597,6.84
146598,6.84
146599,6.84
146600,5.47
146601,5.47
146602,5.47
146603,5.47
146604,5.47
146605,5.47
146606,5.47
146607,7.47
146608,19.25
146609,18.25
146610,19.25
146611,19.25
146612,19.25
146613,19.25
146614,19.25
146615,16.25
146616,11.0
146617,11.0
146618,11.0
146619,11.0
146620,11.0
146621,11.0
146622,11.0
146623,7.0
146624,7.72
146625,7.72
146626,7.72
146627,7.72
146628,7.72
146629,7.72
146630,7.72
146631,7.72
146632,19.14
146633,19.14
146634,19.14
146635,19.14
146636,19.14
146637,19.14
146638,23.14
146639,19.14
146640,17.2
146641,17.2
146642,11.2
146643,17.2
146644,17.2
146645,17.2
146646,17.2
146647,17.2
146648,0.68
146649,0.68
146650,0.68
146651,0.68
146652,0.68
146653,0.68
146654,0.68
146655,0.68
146656,7.99
146657,8.99
146658,1.99
146659,8.99
146660,2.99
146661,8.99
146662,8.99
146663,8.99
146664,8.69
146665,8.69
146666,8.69
146667,8.69
146668,8.69
146669,8.69
146670,8.69
146671,6.69
146672,22.92
146673,22.92
146674,22.92
146675,22.92
146676,22.92
146677,22.92
146678,22.92
146679,22.92
146680,7.98
146681,7.98
146682,7.98
146683,7.98
146684,7.98
146685,7.98
146686,7.98
146687,4.98
146688,25.88
146689,23.88
146690,21.88
146691,18.88
146692,23.88
146693,23.88
146694,23.88
146695,23.88
146696,1.64
146697,1.64
146698,1.64
146699,1.64
146700,1.64
146701,1.64
146702,1.64
146703,1.64
146704,18.03
146705,18.03
146706,18.03
146707,18.03
146708,18.03
146709,14.03
146710,18.03
146711,18.03
146712,19.49
146713,19.49
146714,19.49
146715,19.49
146716,19.49
146717,19.49
146718,19.49
146719,19.49
146720,1.56
146721,1.56
146722,1.56
146723,1.56
146724,1.56
146725,1.56
146726,1.56
146727,1.56
146728,18.95
146729,12.95
146730,18.95
146731,18.95
146732,18.95
146733,18.95
146734,18.95
146735,18.95
146736,7.28
146737,2.28
146738,0.28
146739,7.28
146740,7.28
146741,4.28
146742,11.28
146743,7.28
146744,9.84
146745,9.84
146746,9.84
146747,9.84
146748,16.84
146749,9.84
146750,9.84
146751,10.84
146752,11.35
146753,11.35
146754,11.35
146755,11.35
146756,11.35
146757,11.35
146758,11.35
146759,11.35
146760,0.94
146761,4.94
146762,4.94
146763,4.94
146764,4.94
146765,6.94
146766,4.94
146767,4.94
146768,4.71
146769,8.71
146770,8.71
146771,8.71
146772,8.71
146773,8.71
146774,8.71
146775,8.71
146776,12.92
146777,12.92
146778,8.92
146779,12.92
146780,6.92
146781,12.92
146782,12.92
146783,12.92
146784,8.66
146785,8.66
146786,8.66
146787,8.66
146788,8.66
146789,8.66
146790,8.66
146791,8.66
146792,9.32
146793,9.32
146794,9.32
146795,9.32
146796,9.32
146797,9.32
146798,9.32
146799,8.32
146800,9.3
146801,9.3
146802,9.3
146803,9.3
146804,9.3
146805,9.3
146806,9.3
146807,9.3
146808,8.85
146809,8.85
146810,8.85
146811,8.85
146812,8.85
146813,8.85
146814,8.85
146815,8.85
146816,4.12
146817,7.12
146818,7.12
146819,7.12
146820,7.12
146821,7.12
146822,7.12
146823,7.12
146824,12.77
146825,12.77
146826,12.77
146827,12.77
146828,12.77
146829,12.77
146830,12.77
146831,12.77
146832,8.41
146833,9.41
146834,9.41
146835,9.41
146836,9.41
146837,9.41
146838,9.41
146839,9.41
146840,27.16
146841,27.16
146842,32.16
146843,27.16
146844,27.16
146845,27.16
146846,33.16
146847,27.16
146848,8.62
146849,8.62
146850,8.62
146851,8.62
146852,8.62
146853,8.62
146854,9.62
146855,8.62
146856,1.63
146857,1.63
146858,1.63
146859,1.63
146860,1.63
146861,1.63
146862,1.63
146863,1.63
146864,16.21
146865,16.21
146866,16.21
146867,16.21
146868,16.21
146869,9.21
146870,16.21
146871,16.21
146872,2.63
146873,2.63
146874,2.63
146875,2.63
146876,2.63
146877,2.63
146878,2.63
146879,2.63
146880,1.2
146881,1.2
146882,1.2
146883,1.2
146884,1.2
146885,1.2
146886,1.2
146887,1.2
146888,1.78
146889,1.78
146890,1.78
146891,1.78
146892,1.78
146893,1.78
146894,1.78
146895,1.78
146896,15.45
146897,15.45
146898,15.45
146899,15.45
146900,15.45
146901,15.45
146902,15.45
146903,15.45
146904,11.16
146905,11.16
146906,11.16
146907,5.16
146908,11.16
146909,11.16
146910,11.16
146911,11.16
146912,13.01
146913,13.01
146914,13.01
146915,13.01
146916,13.01
146917,13.01
146918,13.01
146919,13.01
146920,11.07
146921,11.07
146922,11.07
146923,11.07
146924,11.07
146925,11.07
146926,11.07
146927,11.07
146928,9.4
146929,9.4
146930,9.4
146931,9.4
146932,9.4
146933,9.4
146934,9.4
146935,9.4
146936,11.38
146937,11.38
146938,11.38
146939,11.38
146940,5.38
146941,11.38
146942,11.38
146943,11.38
146944,22.75
146945,22.75
146946,22.75
146947,22.75
146948,22.75
146949,22.75
146950,22.75
146951,22.75
146952,1.71
146953,1.71
146954,1.71
146955,8.71
146956,1.71
146957,1.71
146958,4.71
146959,1.71
146960,9.57
146961,9.57
146962,9.57
146963,9.57
146964,9.57
146965,9.57
146966,9.57
146967,5.57
146968,4.92
146969,4.92
146970,4.92
146971,4.92
146972,4.92
146973,4.92
146974,4.92
146975,4.92
146976,8.5
146977,8.5
146978,8.5
146979,8.5
146980,9.5
146981,15.5
146982,6.5
146983,8.5
146984,1.75
146985,1.75
146986,1.75
146987,1.75
146988,1.75
146989,1.75
146990,1.75
146991,1.75
146992,5.88
146993,5.88
146994,5.88
146995,5.88
146996,5.88
146997,5.88
146998,5.88
146999,5.88
147000,6.79
147001,6.79
147002,8.79
147003,6.79
147004,6.79
147005,6.79
147006,6.79
147007,6.79
147008,11.32
147009,11.32
147010,11.32
147011,11.32
147012,11.32
147013,11.32
147014,9.32
147015,11.32
147016,1.04
147017,1.04
147018,7.04
147019,1.04
147020,1.04
147021,1.04
147022,1.04
147023,1.04
147024,25.6
147025,25.6
147026,25.6
147027,25.6
147028,25.6
147029,25.6
147030,25.6
147031,25.6
147032,3.29
147033,3.29
147034,5.29
147035,3.29
147036,3.29
147037,2.29
147038,3.29
147039,3.29
147040,12.08
147041,12.08
147042,12.08
147043,12.08
147044,12.08
147045,12.08
147046,12.08
147047,12.08
147048,11.65
147049,11.65
147050,11.65
147051,11.65
147052,11.65
147053,11.65
147054,11.65
147055,11.65
147056,7.63
147057,12.63
147058,7.63
147059,7.63
147060,7.63
147061,7.63
147062,10.63
147063,7.63
147064,4.59
147065,4.59
147066,4.59
147067,4.59
147068,4.59
147069,4.59
147070,4.59
147071,4.59
147072,2.79
147073,2.79
147074,2.79
147075,2.79
147076,9.79
147077,2.79
147078,2.79
147079,2.79
147080,19.42
147081,19.42
147082,19.42
147083,19.42
147084,12.42
147085,13.42
147086,19.42
147087,19.42
147088,13.23
147089,13.23
147090,13.23
147091,13.23
147092,13.23
147093,13.23
147094,13.23
147095,13.23
147096,16.91
147097,16.91
147098,16.91
147099,16.91
147100,15.91
147101,16.91
147102,17.91
147103,23.91
147104,6.0
147105,6.0
147106,6.0
147107,6.0
147108,6.0
147109,6.0
147110,6.0
147111,6.0
147112,10.52
147113,10.52
147114,10.52
147115,10.52
147116,10.52
147117,13.52
147118,10.52
147119,10.52
147120,14.26
147121,14.26
147122,19.26
147123,14.26
147124,14.26
147125,14.26
147126,14.26
147127,14.26
147128,12.72
147129,1.72
147130,6.72
147131,1.72
147132,6.72
147133,8.72
147134,1.72
147135,6.72
147136,1.6
147137,1.6
147138,1.6
147139,1.6
147140,1.6
147141,1.6
147142,1.6
147143,1.6
147144,10.65
147145,10.65
147146,10.65
147147,10.65
147148,10.65
147149,10.65
147150,5.65
147151,6.65
147152,9.58
147153,9.58
147154,12.58
147155,9.58
147156,9.58
147157,9.58
147158,9.58
147159,9.58
147160,6.36
147161,10.36
147162,10.36
147163,17.36
147164,10.36
147165,10.36
147166,10.36
147167,10.36
147168,5.38
147169,5.38
147170,5.38
147171,5.38
147172,5.38
147173,6.38
147174,5.38
147175,5.38
147176,4.28
147177,8.28
147178,4.28
147179,4.28
147180,4.28
147181,4.28
147182,4.28
147183,7.28
147184,16.09
147185,16.09
147186,16.09
147187,16.09
147188,16.09
147189,16.09
147190,16.09
147191,16.09
147192,3.71
147193,3.71
147194,3.71
147195,3.71
147196,3.71
147197,3.71
147198,3.71
147199,3.71
147200,12.74
147201,12.74
147202,18.74
147203,12.74
147204,19.74
147205,12.74
147206,12.74
147207,12.74
147208,10.73
147209,11.73
147210,12.73
147211,12.73
147212,12.73
147213,12.73
147214,5.73
147215,12.73
147216,18.8
147217,18.8
147218,18.8
147219,18.8
147220,18.8
147221,18.8
147222,18.8
147223,18.8
147224,11.83
147225,11.83
147226,11.83
147227,11.83
147228,11.83
147229,11.83
147230,11.83
147231,11.83
147232,7.24
147233,7.24
147234,7.24
147235,7.24
147236,7.24
147237,7.24
147238,7.24
147239,7.24
147240,10.46
147241,10.46
147242,10.46
147243,10.46
147244,10.46
147245,13.46
147246,10.46
147247,10.46
147248,26.59
147249,26.59
147250,26.59
147251,26.59
147252,26.59
147253,26.59
147254,26.59
147255,26.59
147256,29.56
147257,27.56
147258,27.56
147259,27.56
147260,27.56
147261,27.56
147262,22.56
147263,27.56
147264,18.63
147265,18.63
147266,18.63
147267,18.63
147268,18.63
147269,18.63
147270,18.63
147271,18.63
147272,17.75
147273,17.75
147274,17.75
147275,17.75
147276,11.75
147277,17.75
147278,17.75
147279,17.75
147280,6.37
147281,6.37
147282,6.37
147283,6.37
147284,6.37
147285,6.37
147286,6.37
147287,6.37
147288,20.16
147289,16.16
147290,27.16
147291,20.16
147292,20.16
147293,20.16
147294,15.16
147295,24.16
147296,23.47
147297,30.47
147298,23.47
147299,17.47
147300,23.47
147301,29.47
147302,23.47
147303,23.47
147304,6.93
147305,6.93
147306,6.93
147307,6.93
147308,6.93
147309,6.93
147310,6.93
147311,6.93
147312,28.64
147313,28.64
147314,28.64
147315,28.64
147316,28.64
147317,28.64
147318,28.64
147319,28.64
147320,17.09
147321,17.09
147322,17.09
147323,13.09
147324,17.09
147325,17.09
147326,17.09
147327,17.09
147328,4.03
147329,4.03
147330,4.03
147331,4.03
147332,4.03
147333,4.03
147334,4.03
147335,4.03
147336,28.55
147337,28.55
147338,28.55
147339,28.55
147340,28.55
147341,28.55
147342,28.55
147343,28.55
147344,7.83
147345,7.83
147346,7.83
147347,7.83
147348,7.83
147349,3.83
147350,7.83
147351,7.83
147352,9.24
147353,9.24
147354,9.24
147355,9.24
147356,9.24
147357,9.24
147358,13.24
147359,9.24
147360,7.49
147361,7.49
147362,7.49
147363,7.49
147364,7.49
147365,7.49
147366,7.49
147367,7.49
147368,3.57
147369,3.57
147370,3.57
147371,3.57
147372,3.57
147373,3.57
147374,3.57
147375,3.57
147376,6.45
147377,6.45
147378,6.45
147379,6.45
147380,6.45
147381,6.45
147382,6.45
147383,6.45
147384,19.73
147385,19.73
147386,19.73
147387,19.73
147388,19.73
147389,19.73
147390,19.73
147391,19.73
147392,2.68
147393,2.68
147394,3.68
147395,2.68
147396,2.68
147397,2.68
147398,2.68
147399,2.68
147400,1.54
147401,1.54
147402,1.54
147403,1.54
147404,1.54
147405,1.54
147406,1.54
147407,1.54
147408,6.92
147409,6.92
147410,6.92
147411,6.92
147412,6.92
147413,6.92
147414,6.92
147415,6.92
147416,14.05
147417,20.05
147418,14.05
147419,14.05
147420,14.05
147421,14.05
147422,14.05
147423,14.05
147424,9.25
147425,9.25
147426,9.25
147427,9.25
147428,9.25
147429,9.25
147430,9.25
147431,10.25
147432,18.52
147433,18.52
147434,19.52
147435,23.52
147436,14.52
147437,18.52
147438,18.52
147439,18.52
147440,2.25
147441,2.25
147442,2.25
147443,2.25
147444,2.25
147445,2.25
147446,2.25
147447,2.25
147448,6.87
147449,6.87
147450,6.87
147451,6.87
