,Outstanding_Debt
134811,1825.94
134812,1825.94
134813,1825.94
134814,1825.94
134815,1825.94
134816,43.6
134817,43.6
134818,43.6
134819,43.6
134820,43.6
134821,43.6
134822,43.6
134823,43.6
134824,2275.26
134825,2275.26
134826,2275.26
134827,2275.26
134828,2275.26
134829,2275.26
134830,2275.26
134831,2275.26
134832,1798.75
134833,1798.75
134834,1798.75
134835,1798.75
134836,1798.75
134837,1798.75
134838,1798.75
134839,1798.75
134840,331.5
134841,331.5
134842,331.5
134843,331.5
134844,331.5
134845,331.5
134846,331.5
134847,331.5
134848,2186.49
134849,2186.49
134850,2186.49
134851,2186.49
134852,2186.49
134853,2186.49
134854,2186.49
134855,2186.49
134856,865.36
134857,865.36
134858,865.36
134859,865.36
134860,865.36
134861,865.36
134862,865.36
134863,865.36
134864,890.54
134865,890.54
134866,890.54
134867,890.54
134868,890.54
134869,890.54
134870,890.54
134871,890.54
134872,377.23
134873,377.23
134874,377.23
134875,377.23
134876,377.23
134877,377.23
134878,377.23
134879,377.23
134880,1194.49
134881,1194.49
134882,1194.49
134883,1194.49
134884,1194.49
134885,1194.49
134886,1194.49
134887,1194.49
134888,720.71
134889,720.71
134890,720.71
134891,720.71
134892,720.71
134893,720.71
134894,720.71
134895,720.71
134896,2864.82
134897,2864.82
134898,2864.82
134899,2864.82
134900,2864.82
134901,2864.82
134902,2864.82
134903,2864.82
134904,2576.44
134905,2576.44
134906,2576.44
134907,2576.44
134908,2576.44
134909,2576.44
134910,2576.44
134911,2576.44
134912,2629.04
134913,2629.04
134914,2629.04
134915,2629.04
134916,2629.04
134917,2629.04
134918,2629.04
134919,2629.04
134920,2503.1
134921,2503.1
134922,2503.1
134923,2503.1
134924,2503.1
134925,2503.1
134926,2503.1
134927,2503.1
134928,1029.46
134929,1029.46
134930,1029.46
134931,1029.46
134932,1029.46
134933,1029.46
134934,1029.46
134935,1029.46
134936,1992.2
134937,1992.2
134938,1992.2
134939,1992.2
134940,1992.2
134941,1992.2
134942,1992.2
134943,1992.2
134944,2514.62
134945,2514.62
134946,2514.62
134947,2514.62
134948,2514.62
134949,2514.62
134950,2514.62
134951,2514.62
134952,1337.06
134953,1337.06
134954,1337.06
134955,1337.06
134956,1337.06
134957,1337.06
134958,1337.06
134959,1337.06
134960,1002.18
134961,1002.18
134962,1002.18
134963,1002.18
134964,1002.18
134965,1002.18
134966,1002.18
134967,1002.18
134968,2695.33
134969,2695.33
134970,2695.33
134971,2695.33
134972,2695.33
134973,2695.33
134974,2695.33
134975,2695.33
134976,568.81
134977,568.81
134978,568.81
134979,568.81
134980,568.81
134981,568.81
134982,568.81
134983,568.81
134984,157.69
134985,157.69
134986,157.69
134987,157.69
134988,157.69
134989,157.69
134990,157.69
134991,157.69
134992,798.1
134993,798.1
134994,798.1
134995,798.1
134996,798.1
134997,798.1
134998,798.1
134999,798.1
135000,613.07
135001,613.07
135002,613.07
135003,613.07
135004,613.07
135005,613.07
135006,613.07
135007,613.07
135008,1647.69
135009,1647.69
135010,1647.69
135011,1647.69
135012,1647.69
135013,1647.69
135014,1647.69
135015,1647.69
135016,2567.88
135017,2567.88
135018,2567.88
135019,2567.88
135020,2567.88
135021,2567.88
135022,2567.88
135023,2567.88
135024,46.93
135025,46.93
135026,46.93
135027,46.93
135028,46.93
135029,46.93
135030,46.93
135031,46.93
135032,2818.55
135033,2818.55
135034,2818.55
135035,2818.55
135036,2818.55
135037,2818.55
135038,2818.55
135039,2818.55
135040,838.05
135041,838.05
135042,838.05
135043,838.05
135044,838.05
135045,838.05
135046,838.05
135047,838.05
135048,582.95
135049,582.95
135050,582.95
135051,582.95
135052,582.95
135053,582.95
135054,582.95
135055,582.95
135056,4775.2
135057,4775.2
135058,4775.2
135059,4775.2
135060,4775.2
135061,4775.2
135062,4775.2
135063,4775.2
135064,171.64
135065,171.64
135066,171.64
135067,171.64
135068,171.64
135069,171.64
135070,171.64
135071,171.64
135072,417.94
135073,417.94
135074,417.94
135075,417.94
135076,417.94
135077,417.94
135078,417.94
135079,417.94
135080,767.42
135081,767.42
135082,767.42
135083,767.42
135084,767.42
135085,767.42
135086,767.42
135087,767.42
135088,422.57
135089,422.57
135090,422.57
135091,422.57
135092,422.57
135093,422.57
135094,422.57
135095,422.57
135096,782.93
135097,782.93
135098,782.93
135099,782.93
135100,782.93
135101,782.93
135102,782.93
135103,782.93
135104,1161.41
135105,1161.41
135106,1161.41
135107,1161.41
135108,1161.41
135109,1161.41
135110,1161.41
135111,1161.41
135112,3321.44
135113,3321.44
135114,3321.44
135115,3321.44
135116,3321.44
135117,3321.44
135118,3321.44
135119,3321.44
135120,2627.87
135121,2627.87
135122,2627.87
135123,2627.87
135124,2627.87
135125,2627.87
135126,2627.87
135127,2627.87
135128,1382.52
135129,1382.52
135130,1382.52
135131,1382.52
135132,1382.52
135133,1382.52
135134,1382.52
135135,1382.52
135136,1223.22
135137,1223.22
135138,1223.22
135139,1223.22
135140,1223.22
135141,1223.22
135142,1223.22
135143,1223.22
135144,1275.06
135145,1275.06
135146,1275.06
135147,1275.06
135148,1275.06
135149,1275.06
135150,1275.06
135151,1275.06
135152,959.06
135153,959.06
135154,959.06
135155,959.06
135156,959.06
135157,959.06
135158,959.06
135159,959.06
135160,817.66
135161,817.66
135162,817.66
135163,817.66
135164,817.66
135165,817.66
135166,817.66
135167,817.66
135168,1486.2
135169,1486.2
135170,1486.2
135171,1486.2
135172,1486.2
135173,1486.2
135174,1486.2
135175,1486.2
135176,577.97
135177,577.97
135178,577.97
135179,577.97
135180,577.97
135181,577.97
135182,577.97
135183,577.97
135184,224.19
135185,224.19
135186,224.19
135187,224.19
135188,224.19
135189,224.19
135190,224.19
135191,224.19
135192,1396.35
135193,1396.35
135194,1396.35
135195,1396.35
135196,1396.35
135197,1396.35
135198,1396.35
135199,1396.35
135200,2698.44
135201,2698.44
135202,2698.44
135203,2698.44
135204,2698.44
135205,2698.44
135206,2698.44
135207,2698.44
135208,466.65
135209,466.65
135210,466.65
135211,466.65
135212,466.65
135213,466.65
135214,466.65
135215,466.65
135216,618.46
135217,618.46
135218,618.46
135219,618.46
135220,618.46
135221,618.46
135222,618.46
135223,618.46
135224,2639.26
135225,2639.26
135226,2639.26
135227,2639.26
135228,2639.26
135229,2639.26
135230,2639.26
135231,2639.26
135232,1355.65
135233,1355.65
135234,1355.65
135235,1355.65
135236,1355.65
135237,1355.65
135238,1355.65
135239,1355.65
135240,1355.28
135241,1355.28
135242,1355.28
135243,1355.28
135244,1355.28
135245,1355.28
135246,1355.28
135247,1355.28
135248,1198.35
135249,1198.35
135250,1198.35
135251,1198.35
135252,1198.35
135253,1198.35
135254,1198.35
135255,1198.35
135256,401.58
135257,401.58
135258,401.58
135259,401.58
135260,401.58
135261,401.58
135262,401.58
135263,401.58
135264,2590.98
135265,2590.98
135266,2590.98
135267,2590.98
135268,2590.98
135269,2590.98
135270,2590.98
135271,2590.98
135272,1378.89
135273,1378.89
135274,1378.89
135275,1378.89
135276,1378.89
135277,1378.89
135278,1378.89
135279,1378.89
135280,1401.54
135281,1401.54
135282,1401.54
135283,1401.54
135284,1401.54
135285,1401.54
135286,1401.54
135287,1401.54
135288,4980.31
135289,4980.31
135290,4980.31
135291,4980.31
135292,4980.31
135293,4980.31
135294,4980.31
135295,4980.31
135296,2606.51
135297,2606.51
135298,2606.51
135299,2606.51
135300,2606.51
135301,2606.51
135302,2606.51
135303,2606.51
135304,3842.37
135305,3842.37
135306,3842.37
135307,3842.37
135308,3842.37
135309,3842.37
135310,3842.37
135311,3842.37
135312,4094.73
135313,4094.73
135314,4094.73
135315,4094.73
135316,4094.73
135317,4094.73
135318,4094.73
135319,4094.73
135320,2694.8
135321,2694.8
135322,2694.8
135323,2694.8
135324,2694.8
135325,2694.8
135326,2694.8
135327,2694.8
135328,2392.91
135329,2392.91
135330,2392.91
135331,2392.91
135332,2392.91
135333,2392.91
135334,2392.91
135335,2392.91
135336,1406.85
135337,1406.85
135338,1406.85
135339,1406.85
135340,1406.85
135341,1406.85
135342,1406.85
135343,1406.85
135344,558.26
135345,558.26
135346,558.26
135347,558.26
135348,558.26
135349,558.26
135350,558.26
135351,558.26
135352,1130.29
135353,1130.29
135354,1130.29
135355,1130.29
135356,1130.29
135357,1130.29
135358,1130.29
135359,1130.29
135360,1350.08
135361,1350.08
135362,1350.08
135363,1350.08
135364,1350.08
135365,1350.08
135366,1350.08
135367,1350.08
135368,3158.9
135369,3158.9
135370,3158.9
135371,3158.9
135372,3158.9
135373,3158.9
135374,3158.9
135375,3158.9
135376,1454.14
135377,1454.14
135378,1454.14
135379,1454.14
135380,1454.14
135381,1454.14
135382,1454.14
135383,1454.14
135384,3089.47
135385,3089.47
135386,3089.47
135387,3089.47
135388,3089.47
135389,3089.47
135390,3089.47
135391,3089.47
135392,1594.66
135393,1594.66
135394,1594.66
135395,1594.66
135396,1594.66
135397,1594.66
135398,1594.66
135399,1594.66
135400,736.01
135401,736.01
135402,736.01
135403,736.01
135404,736.01
135405,736.01
135406,736.01
135407,736.01
135408,1628.95
135409,1628.95
135410,1628.95
135411,1628.95
135412,1628.95
135413,1628.95
135414,1628.95
135415,1628.95
135416,211.51
135417,211.51
135418,211.51
135419,211.51
135420,211.51
135421,211.51
135422,211.51
135423,211.51
135424,1376.62
135425,1376.62
135426,1376.62
135427,1376.62
135428,1376.62
135429,1376.62
135430,1376.62
135431,1376.62
135432,155.86
135433,155.86
135434,155.86
135435,155.86
135436,155.86
135437,155.86
135438,155.86
135439,155.86
135440,1232.42
135441,1232.42
135442,1232.42
135443,1232.42
135444,1232.42
135445,1232.42
135446,1232.42
135447,1232.42
135448,2391.17
135449,2391.17
135450,2391.17
135451,2391.17
135452,2391.17
135453,2391.17
135454,2391.17
135455,2391.17
135456,405.01
135457,405.01
135458,405.01
135459,405.01
135460,405.01
135461,405.01
135462,405.01
135463,405.01
135464,1384.38
135465,1384.38
135466,1384.38
135467,1384.38
135468,1384.38
135469,1384.38
135470,1384.38
135471,1384.38
135472,283.84
135473,283.84
135474,283.84
135475,283.84
135476,283.84
135477,283.84
135478,283.84
135479,283.84
135480,4855.15
135481,4855.15
135482,4855.15
135483,4855.15
135484,4855.15
135485,4855.15
135486,4855.15
135487,4855.15
135488,1422.19
135489,1422.19
135490,1422.19
135491,1422.19
135492,1422.19
135493,1422.19
135494,1422.19
135495,1422.19
135496,2239.2
135497,2239.2
135498,2239.2
135499,2239.2
135500,2239.2
135501,2239.2
135502,2239.2
135503,2239.2
135504,244.29
135505,244.29
135506,244.29
135507,244.29
135508,244.29
135509,244.29
135510,244.29
135511,244.29
135512,2717.6
135513,2717.6
135514,2717.6
135515,2717.6
135516,2717.6
135517,2717.6
135518,2717.6
135519,2717.6
135520,1468.67
135521,1468.67
135522,1468.67
135523,1468.67
135524,1468.67
135525,1468.67
135526,1468.67
135527,1468.67
135528,3599.87
135529,3599.87
135530,3599.87
135531,3599.87
135532,3599.87
135533,3599.87
135534,3599.87
135535,3599.87
135536,1510.44
135537,1510.44
135538,1510.44
135539,1510.44
135540,1510.44
135541,1510.44
135542,1510.44
135543,1510.44
135544,2375.88
135545,2375.88
135546,2375.88
135547,2375.88
135548,2375.88
135549,2375.88
135550,2375.88
135551,2375.88
135552,2965.08
135553,2965.08
135554,2965.08
135555,2965.08
135556,2965.08
135557,2965.08
135558,2965.08
135559,2965.08
135560,2440.6
135561,2440.6
135562,2440.6
135563,2440.6
135564,2440.6
135565,2440.6
135566,2440.6
135567,2440.6
135568,46.37
135569,46.37
135570,46.37
135571,46.37
135572,46.37
135573,46.37
135574,46.37
135575,46.37
135576,2323.93
135577,2323.93
135578,2323.93
135579,2323.93
135580,2323.93
135581,2323.93
135582,2323.93
135583,2323.93
135584,240.25
135585,240.25
135586,240.25
135587,240.25
135588,240.25
135589,240.25
135590,240.25
135591,240.25
135592,747.34
135593,747.34
135594,747.34
135595,747.34
135596,747.34
135597,747.34
135598,747.34
135599,747.34
135600,1199.05
135601,1199.05
135602,1199.05
135603,1199.05
135604,1199.05
135605,1199.05
135606,1199.05
135607,1199.05
135608,215.35
135609,215.35
135610,215.35
135611,215.35
135612,215.35
135613,215.35
135614,215.35
135615,215.35
135616,1155.21
135617,1155.21
135618,1155.21
135619,1155.21
135620,1155.21
135621,1155.21
135622,1155.21
135623,1155.21
135624,1058.02
135625,1058.02
135626,1058.02
135627,1058.02
135628,1058.02
135629,1058.02
135630,1058.02
135631,1058.02
135632,1177.54
135633,1177.54
135634,1177.54
135635,1177.54
135636,1177.54
135637,1177.54
135638,1177.54
135639,1177.54
135640,1408.37
135641,1408.37
135642,1408.37
135643,1408.37
135644,1408.37
135645,1408.37
135646,1408.37
135647,1408.37
135648,1439.4
135649,1439.4
135650,1439.4
135651,1439.4
135652,1439.4
135653,1439.4
135654,1439.4
135655,1439.4
135656,720.43
135657,720.43
135658,720.43
135659,720.43
135660,720.43
135661,720.43
135662,720.43
135663,720.43
135664,918.01
135665,918.01
135666,918.01
135667,918.01
135668,918.01
135669,918.01
135670,918.01
135671,918.01
135672,1271.65
135673,1271.65
135674,1271.65
135675,1271.65
135676,1271.65
135677,1271.65
135678,1271.65
135679,1271.65
135680,987.27
135681,987.27
135682,987.27
135683,987.27
135684,987.27
135685,987.27
135686,987.27
135687,987.27
135688,1891.1
135689,1891.1
135690,1891.1
135691,1891.1
135692,1891.1
135693,1891.1
135694,1891.1
135695,1891.1
135696,370.22
135697,370.22
135698,370.22
135699,370.22
135700,370.22
135701,370.22
135702,370.22
135703,370.22
135704,102.46
135705,102.46
135706,102.46
135707,102.46
135708,102.46
135709,102.46
135710,102.46
135711,102.46
135712,1043.22
135713,1043.22
135714,1043.22
135715,1043.22
135716,1043.22
135717,1043.22
135718,1043.22
135719,1043.22
135720,1075.84
135721,1075.84
135722,1075.84
135723,1075.84
135724,1075.84
135725,1075.84
135726,1075.84
135727,1075.84
135728,409.58
135729,409.58
135730,409.58
135731,409.58
135732,409.58
135733,409.58
135734,409.58
135735,409.58
135736,1060.4
135737,1060.4
135738,1060.4
135739,1060.4
135740,1060.4
135741,1060.4
135742,1060.4
135743,1060.4
135744,1433.49
135745,1433.49
135746,1433.49
135747,1433.49
135748,1433.49
135749,1433.49
135750,1433.49
135751,1433.49
135752,450.74
135753,450.74
135754,450.74
135755,450.74
135756,450.74
135757,450.74
135758,450.74
135759,450.74
135760,1854.76
135761,1854.76
135762,1854.76
135763,1854.76
135764,1854.76
135765,1854.76
135766,1854.76
135767,1854.76
135768,2599.69
135769,2599.69
135770,2599.69
135771,2599.69
135772,2599.69
135773,2599.69
135774,2599.69
135775,2599.69
135776,1327.57
135777,1327.57
135778,1327.57
135779,1327.57
135780,1327.57
135781,1327.57
135782,1327.57
135783,1327.57
135784,2820.81
135785,2820.81
135786,2820.81
135787,2820.81
135788,2820.81
135789,2820.81
135790,2820.81
135791,2820.81
135792,1567.24
135793,1567.24
135794,1567.24
135795,1567.24
135796,1567.24
135797,1567.24
135798,1567.24
135799,1567.24
135800,1775.52
135801,1775.52
135802,1775.52
135803,1775.52
135804,1775.52
135805,1775.52
135806,1775.52
135807,1775.52
135808,686.05
135809,686.05
135810,686.05
135811,686.05
135812,686.05
135813,686.05
135814,686.05
135815,686.05
135816,2574.11
135817,2574.11
135818,2574.11
135819,2574.11
135820,2574.11
135821,2574.11
135822,2574.11
135823,2574.11
135824,464.64
135825,464.64
135826,464.64
135827,464.64
135828,464.64
135829,464.64
135830,464.64
135831,464.64
135832,2375.12
135833,2375.12
135834,2375.12
135835,2375.12
135836,2375.12
135837,2375.12
135838,2375.12
135839,2375.12
135840,1390.43
135841,1390.43
135842,1390.43
135843,1390.43
135844,1390.43
135845,1390.43
135846,1390.43
135847,1390.43
135848,1306.64
135849,1306.64
135850,1306.64
135851,1306.64
135852,1306.64
135853,1306.64
135854,1306.64
135855,1306.64
135856,1114.75
135857,1114.75
135858,1114.75
135859,1114.75
135860,1114.75
135861,1114.75
135862,1114.75
135863,1114.75
135864,1447.52
135865,1447.52
135866,1447.52
135867,1447.52
135868,1447.52
135869,1447.52
135870,1447.52
135871,1447.52
135872,2554.66
135873,2554.66
135874,2554.66
135875,2554.66
135876,2554.66
135877,2554.66
135878,2554.66
135879,2554.66
135880,1402.48
135881,1402.48
135882,1402.48
135883,1402.48
135884,1402.48
135885,1402.48
135886,1402.48
135887,1402.48
135888,157.78
135889,157.78
135890,157.78
135891,157.78
135892,157.78
135893,157.78
135894,157.78
135895,157.78
135896,688.1
135897,688.1
135898,688.1
135899,688.1
135900,688.1
135901,688.1
135902,688.1
135903,688.1
135904,424.3
135905,424.3
135906,424.3
135907,424.3
135908,424.3
135909,424.3
135910,424.3
135911,424.3
135912,1175.18
135913,1175.18
135914,1175.18
135915,1175.18
135916,1175.18
135917,1175.18
135918,1175.18
135919,1175.18
135920,1218.57
135921,1218.57
135922,1218.57
135923,1218.57
135924,1218.57
135925,1218.57
135926,1218.57
135927,1218.57
135928,4883.71
135929,4883.71
135930,4883.71
135931,4883.71
135932,4883.71
135933,4883.71
135934,4883.71
135935,4883.71
135936,207.81
135937,207.81
135938,207.81
135939,207.81
135940,207.81
135941,207.81
135942,207.81
135943,207.81
135944,2381.15
135945,2381.15
135946,2381.15
135947,2381.15
135948,2381.15
135949,2381.15
135950,2381.15
135951,2381.15
135952,4974.31
135953,4974.31
135954,4974.31
135955,4974.31
135956,4974.31
135957,4974.31
135958,4974.31
135959,4974.31
135960,668.14
135961,668.14
135962,668.14
135963,668.14
135964,668.14
135965,668.14
135966,668.14
135967,668.14
135968,560.52
135969,560.52
135970,560.52
135971,560.52
135972,560.52
135973,560.52
135974,560.52
135975,560.52
135976,780.26
135977,780.26
135978,780.26
135979,780.26
135980,780.26
135981,780.26
135982,780.26
135983,780.26
135984,2024.37
135985,2024.37
135986,2024.37
135987,2024.37
135988,2024.37
135989,2024.37
135990,2024.37
135991,2024.37
135992,1320.37
135993,1320.37
135994,1320.37
135995,1320.37
135996,1320.37
135997,1320.37
135998,1320.37
135999,1320.37
136000,1416.79
136001,1416.79
136002,1416.79
136003,1416.79
136004,1416.79
136005,1416.79
136006,1416.79
136007,1416.79
136008,1890.92
136009,1890.92
136010,1890.92
136011,1890.92
136012,1890.92
136013,1890.92
136014,1890.92
136015,1890.92
136016,746.75
136017,746.75
136018,746.75
136019,746.75
136020,746.75
136021,746.75
136022,746.75
136023,746.75
136024,1435.39
136025,1435.39
136026,1435.39
136027,1435.39
136028,1435.39
136029,1435.39
136030,1435.39
136031,1435.39
136032,54.46
136033,54.46
136034,54.46
136035,54.46
136036,54.46
136037,54.46
136038,54.46
136039,54.46
136040,1556.08
136041,1556.08
136042,1556.08
136043,1556.08
136044,1556.08
136045,1556.08
136046,1556.08
136047,1556.08
136048,2827.23
136049,2827.23
136050,2827.23
136051,2827.23
136052,2827.23
136053,2827.23
136054,2827.23
136055,2827.23
136056,599.23
136057,599.23
136058,599.23
136059,599.23
136060,599.23
136061,599.23
136062,599.23
136063,599.23
136064,2442.69
136065,2442.69
136066,2442.69
136067,2442.69
136068,2442.69
136069,2442.69
136070,2442.69
136071,2442.69
136072,4948.46
136073,4948.46
136074,4948.46
136075,4948.46
136076,4948.46
136077,4948.46
136078,4948.46
