,Monthly_Balance
133409,595.5790287
133410,565.5880564
133411,240.0629113
133412,529.8089332
133413,332.6834319
133414,546.095433
133415,529.6543249
133416,576.8619216
133417,168.6096517
133418,613.4946837
133419,648.6161129
133420,668.4810111
133421,625.560343
133422,738.5039302
133423,512.8460279
133424,493.1540754
133425,421.2834779
133426,310.074691
133427,439.9732732
133428,444.338272
133429,366.6336839
133430,498.7287659
133431,189.4430771
133432,261.291725
133433,234.4094029
133434,235.5114928
133435,270.8936438
133436,311.972623
133437,307.0832026
133438,305.9444163
133439,291.0817139
133440,140.4101959
133441,488.4781071
133442,257.4559084
133443,516.3120198
133444,335.9076666
133445,320.944549
133446,230.4145898
133447,529.2956093
133448,288.5258967
133449,213.5773873
133450,288.5040432
133451,256.4442439
133452,183.862846
133453,208.1150841
133454,281.705045
133455,278.5099172
133456,434.9955598
133457,389.722431
133458,377.3939976
133459,382.844945
133460,436.095506
133461,405.2018263
133462,448.9456465
133463,390.6976268
133464,301.7905076
133465,259.2059897
133466,253.3249296
133467,277.0485548
133468,263.5902802
133469,293.979837
133470,243.7146871
133471,252.7842157
133472,253.9197128
133473,264.6315264
133474,267.5461629
133475,277.9543444
133476,279.5059959
133477,269.031603
133478,266.2778211
133479,222.456141
133480,483.7422183
133481,387.9608104
133482,450.1411826
133483,468.7210164
133484,451.594643
133485,287.0495688
133486,161.2551539
133487,396.4884341
133488,1186.542776
133489,873.6390074
133490,861.4467607
133491,547.6993474
133492,1104.178109
133493,866.3450772
133494,888.6357456
133495,320.6583455
133496,704.0836957
133497,706.3593354
133498,851.5630058
133499,729.2059592
133500,732.4604095
133501,801.5113927
133502,806.8238207
133503,341.5102147
133504,392.9870857
133505,262.8084461
133506,339.987224
133507,297.5708371
133508,356.0796677
133509,362.3742875
133510,308.9810249
133511,209.0968847
133512,314.4982304
133513,250.6568259
133514,266.0571421
133515,266.6872865
133516,304.3775449
133517,273.2299482
133518,219.0011652
133519,320.4569058
133520,292.3311621
133521,492.6954427
133522,501.8885663
133523,428.5500977
133524,518.3895682
133525,529.352759
133526,456.2796006
133527,494.0100247
133528,276.1751156
133529,187.5266337
133530,168.0092682
133531,338.0876813
133532,337.7332519
133533,216.3421273
133534,293.9477128
133535,303.5880282
133536,215.5766006
133537,119.0851639
133538,319.7891615
133539,302.8611028
133540,325.3302983
133541,260.3209655
133542,290.3521924
133543,305.5340143
133544,415.2086953
133545,423.8888979
133546,247.4092871
133547,411.8863651
133548,390.3685127
133549,353.6236179
133550,380.5039722
133551,404.413457
133552,372.2283572
133553,349.9778233
133554,385.2173575
133555,413.9348117
133556,415.0635846
133557,392.5034913
133558,377.1296651
133559,388.0923395
133560,333.0224603
133561,353.7884522
133562,326.1340105
133563,86.95098136
133564,173.4548573
133565,318.2273072
133566,53.11569964
133567,297.3062707
133568,388.143708
133569,451.7554661
133570,452.4971171
133571,463.8485118
133572,327.7157358
133573,449.2716026
133574,404.4604921
133575,222.6736633
133576,326.3005868
133577,307.5059938
133578,327.9911411
133579,276.1865526
133580,328.5792441
133581,288.0065254
133582,354.4860734
133583,327.3406852
133584,768.7741443
133585,1032.379575
133586,521.8060999
133587,933.6043915
133588,957.229279
133589,985.6916089
133590,920.1754532
133591,1067.904656
133592,253.3702054
133593,250.0054088
133594,229.0898411
133595,251.3574524
133596,269.2163069
133597,264.4114503
133598,290.0484636
133599,254.712716
133600,530.3795357
133601,499.5048938
133602,554.1275818
133603,76.69452939
133604,410.2700021
133605,345.8278745
133606,554.7255825
133607,558.0201762
133608,955.765983
133609,712.1645304
133610,887.6236324
133611,718.608747
133612,979.1200993
133613,649.6590327
133614,510.9274751
133615,873.261753
133616,299.6155761
133617,273.6924895
133618,315.6573939
133619,268.6899732
133620,197.791499
133621,242.8840371
133622,248.396583
133623,313.0896013
133624,620.4521046
133625,613.4332362
133626,116.7149451
133627,545.5127029
133628,444.034683
133629,478.2891941
133630,6.620841003
133631,523.7955255
133632,814.876011
133633,497.343278
133634,811.7773161
133635,653.1155024
133636,411.3778344
133637,274.8013804
133638,766.6063919
133639,597.0119593
133640,261.5947441
133641,237.6336967
133642,253.5835846
133643,266.1412243
133644,243.580283
133645,238.8919568
133646,243.2763737
133647,249.1732885
133648,423.6502222
133649,281.9942044
133650,107.81625
133651,335.388406
133652,430.4576107
133653,412.0015563
133654,191.2533625
133655,191.7448634
133656,162.4246113
133657,162.4246113
133658,162.4246113
133659,162.4246113
133660,162.4246113
133661,162.4246113
133662,162.4246113
133663,162.4246113
133664,312.3447998
133665,322.2143211
133666,296.1580066
133667,295.66476
133668,349.7143658
133669,299.1229097
133670,250.1146046
133671,359.0212073
133672,97.22839973
133673,97.22839973
133674,97.22839973
133675,97.22839973
133676,97.22839973
133677,97.22839973
133678,97.22839973
133679,97.22839973
133680,541.4341427
133681,190.2518565
133682,361.0172682
133683,404.5615443
133684,189.1278848
133685,516.5250491
133686,515.8934724
133687,208.5859891
133688,233.1444344
133689,220.2077338
133690,281.2009311
133691,243.5191403
133692,255.9979091
133693,221.5499867
133694,308.716536
133695,284.8928991
133696,393.5331612
133697,429.5157697
133698,322.5640615
133699,390.1177542
133700,190.1653538
133701,305.570528
133702,397.6369102
133703,410.3850185
133704,216.9414352
133705,220.5975112
133706,278.3841069
133707,300.0884319
133708,288.8583428
133709,312.7344305
133710,304.0695976
133711,306.5497362
133712,239.8109505
133713,372.2327754
133714,369.6451548
133715,303.8416871
133716,364.0782411
133717,265.467441
133718,232.2950427
133719,333.607239
133720,283.2212159
133721,235.8121743
133722,287.5663808
133723,291.3255895
133724,199.7914109
133725,304.1785549
133726,288.2167946
133727,241.1463521
133728,272.3643372
133729,282.3068066
133730,320.6067286
133731,271.1366865
133732,299.6935332
133733,272.0218675
133734,310.1278767
133735,310.7839111
133736,290.4191857
133737,335.4959338
133738,325.292229
133739,295.2954919
133740,311.7217275
133741,312.6847475
133742,258.82494
133743,358.4802134
133744,47.76424021
133745,47.76424021
133746,47.76424021
133747,47.76424021
133748,47.76424021
133749,47.76424021
133750,47.76424021
133751,47.76424021
133752,846.4504003
133753,216.4202988
133754,869.7734465
133755,750.2004546
133756,673.4969603
133757,593.559932
133758,848.059214
133759,723.0381977
133760,44.19158321
133761,678.5456732
133762,838.1945668
133763,856.1390484
133764,836.0103703
133765,750.5466131
133766,308.276434
133767,756.9735228
133768,297.6972135
133769,202.1048967
133770,260.1681673
133771,294.5068297
133772,294.4842759
133773,257.4433776
133774,237.7691197
133775,298.4026621
133776,713.1640516
133777,671.0504256
133778,723.609086
133779,758.2490412
133780,831.1100513
133781,739.4984445
133782,525.8568134
133783,689.7542007
133784,296.9947243
133785,196.7120363
133786,310.8117264
133787,306.0272438
133788,220.9203537
133789,255.2231772
133790,315.6064235
133791,156.4217211
133792,203.0694018
133793,183.2435634
133794,241.5186007
133795,269.2691456
133796,208.6275294
133797,261.3770348
133798,302.2795097
133799,303.8581194
133800,243.1896312
133801,243.1896312
133802,243.1896312
133803,243.1896312
133804,243.1896312
133805,243.1896312
133806,243.1896312
133807,243.1896312
133808,461.6270898
133809,244.6904378
133810,447.9992825
133811,467.2779154
133812,484.2264034
133813,441.7021414
133814,380.7630265
133815,415.1927711
133816,150.3747515
133817,264.5575745
133818,141.7691966
133819,232.5793244
133820,270.3588958
133821,268.1784621
133822,174.2665622
133823,227.852277
133824,809.6923143
133825,667.0570106
133826,758.5161126
133827,879.0091575
133828,724.1700297
133829,597.8831425
133830,452.3445622
133831,219.1180499
133832,350.3872801
133833,407.0447556
133834,249.7012031
133835,453.7610446
133836,449.6898591
133837,442.1683844
133838,513.5090588
133839,472.9645843
133840,65.3111617
133841,65.3111617
133842,65.3111617
133843,65.3111617
133844,65.3111617
133845,65.3111617
133846,65.3111617
133847,65.3111617
133848,41.61288273
133849,41.61288273
133850,41.61288273
133851,41.61288273
133852,41.61288273
133853,41.61288273
133854,41.61288273
133855,41.61288273
133856,729.3077969
133857,598.2417416
133858,854.6001251
133859,569.2051289
133860,968.8057
133861,1101.038247
133862,732.5640291
133863,1085.768793
133864,310.7393021
133865,319.9524571
133866,229.0292798
133867,299.9539625
133868,199.4073724
133869,261.3891685
133870,341.3128101
133871,292.6336734
133872,1.168406843
133873,1.168406843
133874,1.168406843
133875,1.168406843
133876,1.168406843
133877,1.168406843
133878,1.168406843
133879,1.168406843
133880,70.7150516
133881,710.3327751
133882,224.3280325
133883,701.4701251
133884,495.3724219
133885,292.2773257
133886,774.1441376
133887,586.7928802
133888,634.849657
133889,772.6460515
133890,521.1822079
133891,289.7768368
133892,368.1661782
133893,733.0457204
133894,248.2749293
133895,538.1877162
133896,476.0231377
133897,919.4186878
133898,361.4485637
133899,822.8824529
133900,870.8976099
133901,863.9416717
133902,670.6457386
133903,897.5520861
133904,327.7506574
133905,391.9737474
133906,360.9574223
133907,341.3481927
133908,329.4789309
133909,361.5726056
133910,368.5621877
133911,240.3435918
133912,215.7690692
133913,341.0923598
133914,439.3004493
133915,361.3452864
133916,351.8915943
133917,420.0365457
133918,221.868191
133919,190.0945358
133920,566.8534399
133921,531.0908914
133922,445.379052
133923,465.6131852
133924,571.8676531
133925,439.1513779
133926,517.2533312
133927,348.5362937
133928,16.13843213
133929,16.13843213
133930,16.13843213
133931,16.13843213
133932,16.13843213
133933,16.13843213
133934,16.13843213
133935,16.13843213
133936,1230.068548
133937,223.2744857
133938,694.2822875
133939,347.657897
133940,1127.982434
133941,1228.447133
133942,298.9510229
133943,829.611948
133944,251.10318
133945,275.4392938
133946,244.0135844
133947,245.920821
133948,212.9342011
133949,256.720106
133950,215.8933532
133951,296.0164752
133952,314.1616285
133953,198.2066275
133954,182.2094775
133955,229.8818778
133956,365.6564902
133957,120.8479506
133958,238.0484933
133959,102.9784501
133960,227.4336512
133961,234.3133897
133962,226.3069449
133963,313.7575507
133964,365.8257382
133965,232.0103729
133966,247.6973078
133967,146.8230035
133968,484.8928989
133969,429.8934832
133970,490.1372639
133971,499.8343114
133972,415.1939554
133973,485.9215818
133974,267.8903194
133975,386.1845076
133976,258.5568101
133977,291.9954625
133978,274.7433478
133979,330.3864016
133980,307.8194269
133981,275.184728
133982,325.1282508
133983,290.3698321
133984,81.40117536
133985,571.1768472
133986,66.3004467
133987,143.4663097
133988,207.8694463
133989,279.4998763
133990,615.8259996
133991,529.1022355
133992,258.380323
133993,258.380323
133994,258.380323
133995,258.380323
133996,258.380323
133997,258.380323
133998,258.380323
133999,258.380323
134000,421.7275567
134001,453.7000868
134002,503.6530323
134003,506.2919441
134004,66.52676257
134005,594.1219851
134006,331.3851785
134007,371.7108369
134008,428.6761238
134009,444.7665223
134010,312.1430369
134011,417.6552064
134012,402.136555
134013,426.8377813
134014,471.1570807
134015,394.7207202
134016,431.864318
134017,425.706405
134018,333.594925
134019,455.3644492
134020,371.6737926
134021,279.7792581
134022,362.1742847
134023,444.2895194
134024,644.9646067
134025,503.7619531
134026,617.1930978
134027,641.0954508
134028,465.8246672
134029,740.1313974
134030,158.6180184
134031,508.6130574
134032,406.248357
134033,264.2977869
134034,424.1585472
134035,441.9592797
134036,392.7688224
134037,439.2933451
134038,253.7929787
134039,381.7826149
134040,66.83391825
134041,66.83391825
134042,66.83391825
134043,66.83391825
134044,66.83391825
134045,66.83391825
134046,66.83391825
134047,66.83391825
134048,254.870239
134049,225.1066766
134050,247.7082713
134051,245.1921148
134052,254.3681007
134053,233.5513896
134054,244.4489259
134055,223.5218967
134056,342.7417654
134057,135.4218371
134058,378.3437029
134059,385.0392546
134060,361.587036
134061,325.4580471
134062,389.725942
134063,386.5687123
134064,924.9912206
134065,467.4626091
134066,773.5869254
134067,651.7210001
134068,691.6771749
134069,623.0436719
134070,763.3212995
134071,619.2650062
134072,324.1755077
134073,397.1127492
134074,338.9390196
134075,399.9218092
134076,357.4508859
134077,212.2116006
134078,143.6010651
134079,203.8529014
134080,217.9839253
134081,994.826021
134082,964.2631664
134083,541.5397383
134084,994.3402483
134085,691.2258382
134086,834.48939
134087,1029.265809
134088,278.082261
134089,303.8432348
134090,289.8677323
134091,298.407003
134092,286.4884256
134093,315.4155888
134094,271.2345086
134095,292.3733855
134096,651.7977923
134097,748.6939736
134098,797.3374234
134099,865.259305
134100,778.1710491
134101,412.1641419
