,Annual_Income
136743,36217.7
136744,34798.03
136745,34798.03
136746,34798.03
136747,34798.03
136748,34798.03
136749,34798.03
136750,34798.03
136751,34798.03
136752,35824.65
136753,
136754,35824.65
136755,35824.65
136756,
136757,35824.65
136758,35824.65
136759,35824.65
136760,9000.425
136761,9000.425
136762,9000.425
136763,9000.425
136764,9000.425
136765,9000.425
136766,9000.425
136767,9000.425
136768,35349.2
136769,35349.2
136770,35349.2
136771,35349.2
136772,35349.2
136773,35349.2
136774,35349.2
136775,35349.2
136776,20889.65
136777,20889.65
136778,20889.65
136779,20889.65
136780,20889.65
136781,20889.65
136782,20889.65
136783,20889.65
136784,28896.84
136785,28896.84
136786,28896.84
136787,28896.84
136788,28896.84
136789,28896.84
136790,28896.84
136791,28896.84
136792,86274.99
136793,86274.99
136794,86274.99
136795,86274.99
136796,86274.99
136797,86274.99
136798,86274.99
136799,86274.99
136800,
136801,32446.8
136802,32446.8
136803,32446.8
136804,32446.8
136805,32446.8
136806,32446.8
136807,32446.8
136808,50817.9
136809,50817.9
136810,50817.9
136811,
136812,50817.9
136813,50817.9
136814,50817.9
136815,50817.9
136816,38155.64
136817,38155.64
136818,38155.64
136819,38155.64
136820,38155.64
136821,38155.64
136822,38155.64
136823,38155.64
136824,37006.6
136825,37006.6
136826,37006.6
136827,37006.6
136828,37006.6
136829,37006.6
136830,37006.6
136831,37006.6
136832,47370.64
136833,47370.64
136834,47370.64
136835,47370.64
136836,47370.64
136837,47370.64
136838,47370.64
136839,
136840,72363.72
136841,72363.72
136842,72363.72
136843,72363.72
136844,72363.72
136845,72363.72
136846,72363.72
136847,
136848,69224.94
136849,69224.94
136850,69224.94
136851,69224.94
136852,69224.94
136853,69224.94
136854,69224.94
136855,69224.94
136856,132552.16
136857,132552.16
136858,132552.16
136859,132552.16
136860,132552.16
136861,
136862,132552.16
136863,132552.16
136864,16627.15
136865,16627.15
136866,16627.15
136867,16627.15
136868,16627.15
136869,16627.15
136870,16627.15
136871,16627.15
136872,165799.4
136873,165799.4
136874,165799.4
136875,165799.4
136876,165799.4
136877,165799.4
136878,165799.4
136879,165799.4
136880,83491.35
136881,83491.35
136882,83491.35
136883,83491.35
136884,83491.35
136885,83491.35
136886,83491.35
136887,83491.35
136888,41468.9
136889,
136890,41468.9
136891,41468.9
136892,41468.9
136893,41468.9
136894,41468.9
136895,41468.9
136896,77326.84
136897,77326.84
136898,77326.84
136899,77326.84
136900,77326.84
136901,77326.84
136902,
136903,77326.84
136904,67551.57
136905,67551.57
136906,67551.57
136907,67551.57
136908,67551.57
136909,67551.57
136910,67551.57
136911,67551.57
136912,22020.37
136913,22020.37
136914,22020.37
136915,22020.37
136916,
136917,22020.37
136918,22020.37
136919,22020.37
136920,19938.73
136921,19938.73
136922,19938.73
136923,19938.73
136924,19938.73
136925,19938.73
136926,19938.73
136927,19938.73
136928,62578.92
136929,62578.92
136930,
136931,62578.92
136932,62578.92
136933,62578.92
136934,62578.92
136935,62578.92
136936,33662.51
136937,33662.51
136938,33662.51
136939,33662.51
136940,33662.51
136941,
136942,33662.51
136943,33662.51
136944,38840.66
136945,38840.66
136946,38840.66
136947,38840.66
136948,38840.66
136949,38840.66
136950,38840.66
136951,38840.66
136952,21419.85
136953,21419.85
136954,21419.85
136955,21419.85
136956,21419.85
136957,21419.85
136958,
136959,21419.85
136960,33535.89
136961,33535.89
136962,33535.89
136963,33535.89
136964,33535.89
136965,33535.89
136966,33535.89
136967,33535.89
136968,52591.26
136969,52591.26
136970,52591.26
136971,
136972,52591.26
136973,52591.26
136974,52591.26
136975,52591.26
136976,8052.79
136977,8052.79
136978,8052.79
136979,8052.79
136980,8052.79
136981,8052.79
136982,8052.79
136983,8052.79
136984,37045.6
136985,37045.6
136986,37045.6
136987,37045.6
136988,37045.6
136989,37045.6
136990,37045.6
136991,37045.6
136992,40848.13
136993,40848.13
136994,40848.13
136995,40848.13
136996,40848.13
136997,40848.13
136998,40848.13
136999,40848.13
137000,87795.78
137001,87795.78
137002,87795.78
137003,87795.78
137004,87795.78
137005,87795.78
137006,
137007,87795.78
137008,15704.0
137009,
137010,15704.0
137011,15704.0
137012,15704.0
137013,
137014,15704.0
137015,15704.0
137016,11244.63
137017,11244.63
137018,11244.63
137019,11244.63
137020,11244.63
137021,11244.63
137022,
137023,11244.63
137024,38831.83
137025,38831.83
137026,38831.83
137027,38831.83
137028,38831.83
137029,38831.83
137030,38831.83
137031,38831.83
137032,11330.965
137033,11330.965
137034,11330.965
137035,11330.965
137036,11330.965
137037,11330.965
137038,11330.965
137039,11330.965
137040,
137041,52410.5
137042,52410.5
137043,
137044,52410.5
137045,52410.5
137046,52410.5
137047,52410.5
137048,20760.75
137049,20760.75
137050,20760.75
137051,20760.75
137052,20760.75
137053,20760.75
137054,20760.75
137055,20760.75
137056,18444.925
137057,18444.925
137058,18444.925
137059,18444.925
137060,
137061,18444.925
137062,18444.925
137063,18444.925
137064,57507.24
137065,57507.24
137066,
137067,57507.24
137068,57507.24
137069,57507.24
137070,57507.24
137071,57507.24
137072,85515.94
137073,85515.94
137074,85515.94
137075,85515.94
137076,85515.94
137077,85515.94
137078,85515.94
137079,85515.94
137080,29823.91
137081,29823.91
137082,29823.91
137083,29823.91
137084,29823.91
137085,29823.91
137086,29823.91
137087,29823.91
137088,17983.29
137089,
137090,17983.29
137091,17983.29
137092,
137093,17983.29
137094,17983.29
137095,17983.29
137096,60593.8
137097,60593.8
137098,60593.8
137099,60593.8
137100,60593.8
137101,
137102,60593.8
137103,60593.8
137104,36589.09
137105,36589.09
137106,36589.09
137107,36589.09
137108,36589.09
137109,36589.09
137110,36589.09
137111,36589.09
137112,18037.47
137113,18037.47
137114,18037.47
137115,18037.47
137116,18037.47
137117,18037.47
137118,18037.47
137119,18037.47
137120,68471.16
137121,68471.16
137122,68471.16
137123,68471.16
137124,68471.16
137125,
137126,68471.16
137127,68471.16
137128,59555.68
137129,59555.68
137130,59555.68
137131,59555.68
137132,59555.68
137133,59555.68
137134,59555.68
137135,59555.68
137136,112671.27
137137,112671.27
137138,112671.27
137139,112671.27
137140,112671.27
137141,112671.27
137142,112671.27
137143,112671.27
137144,99100.29
137145,99100.29
137146,99100.29
137147,99100.29
137148,99100.29
137149,99100.29
137150,99100.29
137151,99100.29
137152,14698.595
137153,14698.595
137154,14698.595
137155,14698.595
137156,14698.595
137157,14698.595
137158,14698.595
137159,14698.595
137160,43426.9
137161,43426.9
137162,43426.9
137163,43426.9
137164,43426.9
137165,
137166,43426.9
137167,43426.9
137168,147583.4
137169,147583.4
137170,147583.4
137171,147583.4
137172,147583.4
137173,147583.4
137174,147583.4
137175,147583.4
137176,38367.08
137177,
137178,38367.08
137179,38367.08
137180,
137181,38367.08
137182,38367.08
137183,38367.08
137184,61085.5
137185,61085.5
137186,61085.5
137187,61085.5
137188,61085.5
137189,61085.5
137190,61085.5
137191,61085.5
137192,40561.2
137193,40561.2
137194,
137195,40561.2
137196,40561.2
137197,40561.2
137198,40561.2
137199,40561.2
137200,98330.8
137201,98330.8
137202,98330.8
137203,98330.8
137204,98330.8
137205,98330.8
137206,98330.8
137207,98330.8
137208,80511.84
137209,80511.84
137210,80511.84
137211,80511.84
137212,80511.84
137213,80511.84
137214,80511.84
137215,80511.84
137216,33071.56
137217,33071.56
137218,
137219,33071.56
137220,33071.56
137221,33071.56
137222,33071.56
137223,33071.56
137224,134270.12
137225,134270.12
137226,
137227,134270.12
137228,134270.12
137229,134270.12
137230,134270.12
137231,134270.12
137232,109981.6
137233,109981.6
137234,109981.6
137235,109981.6
137236,109981.6
137237,109981.6
137238,109981.6
137239,109981.6
137240,32089.33
137241,32089.33
137242,32089.33
137243,32089.33
137244,32089.33
137245,32089.33
137246,
137247,32089.33
137248,68088.15
137249,68088.15
137250,68088.15
137251,68088.15
137252,68088.15
137253,68088.15
137254,68088.15
137255,68088.15
137256,107304.42
137257,107304.42
137258,
137259,107304.42
137260,107304.42
137261,107304.42
137262,107304.42
137263,107304.42
137264,41911.84
137265,41911.84
137266,41911.84
137267,41911.84
137268,41911.84
137269,41911.84
137270,41911.84
137271,
137272,75868.8
137273,75868.8
137274,75868.8
137275,75868.8
137276,
137277,75868.8
137278,75868.8
137279,75868.8
137280,38533.76
137281,38533.76
137282,
137283,38533.76
137284,38533.76
137285,38533.76
137286,
137287,38533.76
137288,148387.92
137289,148387.92
137290,148387.92
137291,148387.92
137292,148387.92
137293,148387.92
137294,148387.92
137295,148387.92
137296,17889.32
137297,17889.32
137298,17889.32
137299,17889.32
137300,17889.32
137301,17889.32
137302,17889.32
137303,17889.32
137304,56570.22
137305,56570.22
137306,56570.22
137307,56570.22
137308,56570.22
137309,56570.22
137310,56570.22
137311,56570.22
137312,31019.6
137313,31019.6
137314,31019.6
137315,31019.6
137316,31019.6
137317,
137318,31019.6
137319,
137320,63433.7
137321,63433.7
137322,63433.7
137323,63433.7
137324,63433.7
137325,63433.7
137326,63433.7
137327,63433.7
137328,139391.8
137329,139391.8
137330,139391.8
137331,139391.8
137332,139391.8
137333,139391.8
137334,139391.8
137335,139391.8
137336,17776.2
137337,17776.2
137338,17776.2
137339,17776.2
137340,17776.2
137341,17776.2
137342,17776.2
137343,17776.2
137344,68790.22
137345,68790.22
137346,68790.22
137347,68790.22
137348,68790.22
137349,68790.22
137350,68790.22
137351,68790.22
137352,45432.51
137353,45432.51
137354,45432.51
137355,45432.51
137356,45432.51
137357,45432.51
137358,45432.51
137359,45432.51
137360,7908.0
137361,7908.0
137362,7908.0
137363,7908.0
137364,7908.0
137365,7908.0
137366,7908.0
137367,
137368,9716.27
137369,9716.27
137370,9716.27
137371,9716.27
137372,9716.27
137373,9716.27
137374,9716.27
137375,9716.27
137376,128698.76
137377,128698.76
137378,128698.76
137379,
137380,128698.76
137381,128698.76
137382,128698.76
137383,128698.76
137384,21733.845
137385,21733.845
137386,21733.845
137387,21733.845
137388,21733.845
137389,21733.845
137390,21733.845
137391,21733.845
137392,116794.11
137393,116794.11
137394,116794.11
137395,116794.11
137396,116794.11
137397,116794.11
137398,116794.11
137399,116794.11
137400,122760.66
137401,122760.66
137402,122760.66
137403,122760.66
137404,122760.66
137405,122760.66
137406,122760.66
137407,122760.66
137408,15165.14
137409,15165.14
137410,15165.14
137411,15165.14
137412,15165.14
137413,15165.14
137414,15165.14
137415,15165.14
137416,
137417,17452.155
137418,17452.155
137419,17452.155
137420,17452.155
137421,17452.155
137422,17452.155
137423,17452.155
137424,17933.84
137425,17933.84
137426,17933.84
137427,17933.84
137428,17933.84
137429,17933.84
137430,17933.84
137431,17933.84
137432,75655.48
137433,75655.48
137434,75655.48
137435,75655.48
137436,75655.48
137437,75655.48
137438,75655.48
137439,75655.48
137440,69083.08
137441,69083.08
137442,69083.08
137443,69083.08
137444,69083.08
137445,69083.08
137446,69083.08
137447,69083.08
137448,100666.59
137449,100666.59
137450,100666.59
137451,100666.59
137452,100666.59
137453,100666.59
137454,100666.59
137455,100666.59
137456,42079.65
137457,42079.65
137458,42079.65
137459,42079.65
137460,42079.65
137461,42079.65
137462,42079.65
137463,42079.65
137464,17737.6
137465,17737.6
137466,17737.6
137467,17737.6
137468,17737.6
137469,17737.6
137470,17737.6
137471,17737.6
137472,120015.52
137473,120015.52
137474,120015.52
137475,
137476,120015.52
137477,120015.52
137478,
137479,120015.52
137480,42619.92
137481,42619.92
137482,42619.92
137483,42619.92
137484,42619.92
137485,42619.92
137486,42619.92
137487,42619.92
137488,160591.24
137489,160591.24
137490,160591.24
137491,
137492,160591.24
137493,160591.24
137494,160591.24
137495,160591.24
137496,14066.03
137497,14066.03
137498,14066.03
137499,14066.03
137500,14066.03
137501,14066.03
137502,14066.03
137503,14066.03
137504,
137505,14901.88
137506,14901.88
137507,14901.88
137508,14901.88
137509,14901.88
137510,14901.88
137511,14901.88
137512,20921.76
137513,20921.76
137514,
137515,20921.76
137516,
137517,20921.76
137518,20921.76
137519,20921.76
137520,74288.46
137521,
137522,
137523,74288.46
137524,74288.46
137525,74288.46
137526,74288.46
137527,74288.46
137528,152104.68
137529,152104.68
137530,152104.68
137531,152104.68
137532,152104.68
137533,152104.68
137534,152104.68
137535,
137536,60148.65
137537,60148.65
137538,60148.65
137539,60148.65
137540,60148.65
137541,60148.65
137542,60148.65
137543,60148.65
137544,
137545,30403.95
137546,30403.95
137547,30403.95
137548,30403.95
137549,30403.95
137550,30403.95
137551,30403.95
137552,14137.39
137553,14137.39
137554,14137.39
137555,14137.39
137556,14137.39
137557,14137.39
137558,14137.39
137559,14137.39
137560,31938.39
137561,31938.39
137562,31938.39
137563,31938.39
137564,31938.39
137565,31938.39
137566,31938.39
137567,
137568,69212.0
137569,69212.0
137570,69212.0
137571,69212.0
137572,69212.0
137573,69212.0
137574,69212.0
137575,69212.0
137576,79760.4
137577,79760.4
137578,79760.4
137579,79760.4
137580,79760.4
137581,79760.4
137582,79760.4
137583,
137584,60396.26
137585,60396.26
137586,60396.26
137587,60396.26
137588,60396.26
137589,60396.26
137590,60396.26
137591,60396.26
137592,170730.6
137593,170730.6
137594,170730.6
137595,170730.6
137596,170730.6
137597,170730.6
137598,170730.6
137599,170730.6
137600,112282.4
137601,112282.4
137602,112282.4
137603,112282.4
137604,112282.4
137605,
137606,112282.4
137607,112282.4
137608,124190.8
137609,124190.8
137610,124190.8
137611,124190.8
137612,124190.8
137613,124190.8
137614,124190.8
137615,124190.8
137616,40857.12
137617,40857.12
137618,40857.12
137619,40857.12
137620,40857.12
137621,40857.12
137622,40857.12
137623,40857.12
137624,40363.74
137625,40363.74
137626,
137627,40363.74
137628,40363.74
137629,40363.74
137630,40363.74
137631,40363.74
137632,18063.71
137633,18063.71
137634,18063.71
137635,18063.71
137636,18063.71
137637,18063.71
137638,18063.71
137639,18063.71
137640,15628.59
137641,15628.59
137642,15628.59
137643,15628.59
137644,15628.59
137645,15628.59
137646,15628.59
137647,15628.59
137648,17807.935
137649,17807.935
137650,
137651,17807.935
137652,17807.935
137653,17807.935
137654,17807.935
137655,17807.935
137656,22116.855
137657,22116.855
137658,22116.855
137659,22116.855
137660,22116.855
137661,22116.855
137662,22116.855
137663,22116.855
137664,16245.125
137665,16245.125
137666,16245.125
137667,16245.125
137668,16245.125
137669,16245.125
